profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
fcart_6-0-0,Object,Content work note,Object Description Information,Content > Content work,string,n,n,y,"","",collectionobject,contentWorkNote
fcart_6-0-0,Object,Textual inscription content,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContent
fcart_6-0-0,Object,Textual inscription inscriber,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,inscriptionContentInscriber
fcart_6-0-0,Object,Textual inscription language,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,vocabulary: languages,"",collectionobject,inscriptionContentLanguage
fcart_6-0-0,Object,Textual inscription date,Object Description Information,Textual Inscription > Textual inscription,structured date group,n,n,y,"","",collectionobject,inscriptionContentDateGroup
fcart_6-0-0,Object,Textual inscription position,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, mainpanel, outside, predella, recto, right, rim, sideA, sideB, top, verso",collectionobject,inscriptionContentPosition
fcart_6-0-0,Object,Textual inscription script,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals",collectionobject,inscriptionContentScript
fcart_6-0-0,Object,Textual inscription type,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: inscriptionTypes,"annotation, bookplate, brand, calculations, carved, collectorsmark, colophon, colornotes, dated, decoration, dedicated, detailslabeled, device, dimensionsgiven, estatestamp, foundrymark, graffito, hallmark, handwritten, iconographnotation, impressed, imprinted, initialed, inscribed, inscribeddimensions, inscribedstamp, label, makersmark, monogrammed, notinscribed, numbered, signature, stenciled, titled, transferred, unknown",collectionobject,inscriptionContentType
fcart_6-0-0,Object,Textual inscription method,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContentMethod
fcart_6-0-0,Object,Textual inscription interpretation,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContentInterpretation
fcart_6-0-0,Object,Textual inscription translation,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContentTranslation
fcart_6-0-0,Object,Textual inscription transliteration,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContentTransliteration
fcart_6-0-0,Object,Non-textual inscription description,Object Description Information,Non-Textual Inscription > Non-textual inscription,string,n,n,y,"","",collectionobject,inscriptionDescription
fcart_6-0-0,Object,Non-textual inscription inscriber,Object Description Information,Non-Textual Inscription > Non-textual inscription,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,inscriptionDescriptionInscriber
