fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common status,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.status,Summary Documentation Information,"",Summary status,statusGroupList > statusGroup,status,string,n,n,y,vocabulary,nagpradocumentationstatus,""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common statusDate,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.statusDate,Summary Documentation Information,"",Summary status date,statusGroupList > statusGroup,statusDate,date,n,n,y,"","",""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common statusNote,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.statusNote,Summary Documentation Information,"",Summary status note,statusGroupList > statusGroup,statusNote,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common geographicPlace,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.geographicPlace,Context,"",Place represented name,geographicPlaceGroupList > geographicPlaceGroup,geographicPlace,string,n,n,y,authority,place/local,""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common geographicPlaceNote,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.geographicPlaceNote,Context,"",Place represented note,geographicPlaceGroupList > geographicPlaceGroup,geographicPlaceNote,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common culture,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.culture,Context,"",Cultural group name,culturalGroupList > culturalGroup,culture,string,n,n,y,authority,concept/ethculture; concept/archculture,""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common cultureNote,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.cultureNote,Context,"",Cultural group note,culturalGroupList > culturalGroup,cultureNote,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common timePeriod,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.timePeriod,Context,"",Time period era,timePeriodGroupList > timePeriodGroup,timePeriod,string,n,n,y,authority,chronology/era,""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common timePeriodNote,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.timePeriodNote,Context,"",Time period note,timePeriodGroupList > timePeriodGroup,timePeriodNote,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common archaeologicalSite,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.archaeologicalSite,Context,"",Archaeological site name,archaeologicalSiteGroupList > archaeologicalSiteGroup,archaeologicalSite,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 summarydocumentation ns2:summarydocumentations_common archaeologicalSiteNote,lhmc_8-0-0-773a9a1,summarydocumentation,ns2:summarydocumentations_common,ns2:summarydocumentations_common,summarydocumentations_common.archaeologicalSiteNote,Context,"",Archaeological site note,archaeologicalSiteGroupList > archaeologicalSiteGroup,archaeologicalSiteNote,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valuationcontrolRefNumber,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valuationcontrolRefNumber,Object Valuation Information,"",Reference number,"",valuationcontrolRefNumber,string,y,n,n/a,"","",""
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valueCurrency,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valueCurrency,Object Valuation Information,"",Amount currency,valueAmountsList > valueAmounts,valueCurrency,string,n,n,y,vocabulary,currency,""
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valueAmount,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valueAmount,Object Valuation Information,"",Amount value,valueAmountsList > valueAmounts,valueAmount,float,n,n,y,"","",""
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valueDate,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valueDate,Object Valuation Information,"",Date,"",valueDate,date,n,n,n/a,"","",""
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valueRenewalDate,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valueRenewalDate,Object Valuation Information,"",Renewal date,"",valueRenewalDate,date,n,n,n/a,"","",""
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valueSource,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valueSource,Object Valuation Information,"",Source,"",valueSource,string,n,n,n/a,authority,person/local; organization/local,""
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valueType,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valueType,Object Valuation Information,"",Type,"",valueType,string,n,n,n/a,option list,valueTypes,"Current Value, Original Value, Replacement Value"
lhmc_8-0-0-773a9a1 valuation ns2:valuationcontrols_common valueNote,lhmc_8-0-0-773a9a1,valuation,ns2:valuationcontrols_common,ns2:valuationcontrols_common,valuationcontrols_common.valueNote,Object Valuation Information,"",Note,"",valueNote,string,n,n,n/a,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termDisplayName,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termDisplayName,Work Information,"",Term display name,workTermGroupList > workTermGroup,termDisplayName,string,y,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termName,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termName,Work Information,"",Term name,workTermGroupList > workTermGroup,termName,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termQualifier,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termQualifier,Work Information,"",Term qualifier,workTermGroupList > workTermGroup,termQualifier,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termStatus,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termStatus,Work Information,"",Term status,workTermGroupList > workTermGroup,termStatus,string,n,n,y,option list,workTermStatuses,"complete, inprogress, quickaddedneedsattention"
lhmc_8-0-0-773a9a1 work ns2:works_common termType,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termType,Work Information,"",Term type,workTermGroupList > workTermGroup,termType,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termFlag,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termFlag,Work Information,"",Term flag,workTermGroupList > workTermGroup,termFlag,string,n,n,y,vocabulary,worktermflag,""
lhmc_8-0-0-773a9a1 work ns2:works_common termLanguage,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termLanguage,Work Information,"",Term language,workTermGroupList > workTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
lhmc_8-0-0-773a9a1 work ns2:works_common termPrefForLang,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termPrefForLang,Work Information,"",Term preferred for lang,workTermGroupList > workTermGroup,termPrefForLang,boolean,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termSource,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termSource,Work Information,Source,Term source name,workTermGroupList > workTermGroup,termSource,string,n,n,y,authority,citation/local; citation/worldcat,""
lhmc_8-0-0-773a9a1 work ns2:works_common termSourceDetail,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termSourceDetail,Work Information,Source,Term source detail,workTermGroupList > workTermGroup,termSourceDetail,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termSourceID,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termSourceID,Work Information,Source,Term source ID,workTermGroupList > workTermGroup,termSourceID,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common termSourceNote,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.termSourceNote,Work Information,Source,Term source note,workTermGroupList > workTermGroup,termSourceNote,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common workType,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.workType,Work Information,"",Work type,"",workType,string,n,n,n/a,vocabulary,worktype,""
lhmc_8-0-0-773a9a1 work ns2:works_common workDateGroup,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.workDateGroup,Work Information,"",Work date,workDateGroupList,workDateGroup,structured date group,n,y,n,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common workHistoryNote,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.workHistoryNote,Work Information,"",History note,"",workHistoryNote,string,n,n,n/a,"","",""
lhmc_8-0-0-773a9a1 work ns2:works_common creator,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.creator,Work Information,"",Creator name,creatorGroupList > creatorGroup,creator,string,n,n,y,authority,person/local; organization/local,""
lhmc_8-0-0-773a9a1 work ns2:works_common creatorType,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.creatorType,Work Information,"",Creator type,creatorGroupList > creatorGroup,creatorType,string,n,n,y,vocabulary,workcreatortype,""
lhmc_8-0-0-773a9a1 work ns2:works_common publisher,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.publisher,Work Information,"",Publisher name,publisherGroupList > publisherGroup,publisher,string,n,n,y,authority,person/local; organization/local,""
lhmc_8-0-0-773a9a1 work ns2:works_common publisherType,lhmc_8-0-0-773a9a1,work,ns2:works_common,ns2:works_common,works_common.publisherType,Work Information,"",Publisher type,publisherGroupList > publisherGroup,publisherType,string,n,n,y,vocabulary,workpublishertype,""
lhmc_8-0-0-773a9a1 work ext.address addressPlace1,lhmc_8-0-0-773a9a1,work,ns2:works_common,ext.address,ext.address.addressPlace1,Work Information,"",Address line 1,addrGroupList > addrGroup,addressPlace1,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ext.address addressPlace2,lhmc_8-0-0-773a9a1,work,ns2:works_common,ext.address,ext.address.addressPlace2,Work Information,"",Address line 2,addrGroupList > addrGroup,addressPlace2,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ext.address addressMunicipality,lhmc_8-0-0-773a9a1,work,ns2:works_common,ext.address,ext.address.addressMunicipality,Work Information,"",Address municipality,addrGroupList > addrGroup,addressMunicipality,string,n,n,y,authority,place/local; place/tgn,""
lhmc_8-0-0-773a9a1 work ext.address addressStateOrProvince,lhmc_8-0-0-773a9a1,work,ns2:works_common,ext.address,ext.address.addressStateOrProvince,Work Information,"",Address state/province,addrGroupList > addrGroup,addressStateOrProvince,string,n,n,y,authority,place/local; place/tgn,""
lhmc_8-0-0-773a9a1 work ext.address addressPostCode,lhmc_8-0-0-773a9a1,work,ns2:works_common,ext.address,ext.address.addressPostCode,Work Information,"",Address postal code,addrGroupList > addrGroup,addressPostCode,string,n,n,y,"","",""
lhmc_8-0-0-773a9a1 work ext.address addressCountry,lhmc_8-0-0-773a9a1,work,ns2:works_common,ext.address,ext.address.addressCountry,Work Information,"",Address country,addrGroupList > addrGroup,addressCountry,string,n,n,y,authority,place/local; place/tgn,""
lhmc_8-0-0-773a9a1 work ext.address addressType,lhmc_8-0-0-773a9a1,work,ns2:works_common,ext.address,ext.address.addressType,Work Information,"",Address type,addrGroupList > addrGroup,addressType,string,n,n,y,vocabulary,addresstype,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionReferenceNumber,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionReferenceNumber,Acquisition Information,"",Reference number,"",acquisitionReferenceNumber,string,y,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common accessionDateGroup,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.accessionDateGroup,Acquisition Information,"",Accession date,"",accessionDateGroup,structured date group,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionAuthorizer,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionAuthorizer,Acquisition Information,Authorization,Authorizer,"",acquisitionAuthorizer,string,n,n,n/a,authority,person/local,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionAuthorizerDate,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionAuthorizerDate,Acquisition Information,Authorization,Authorization date,"",acquisitionAuthorizerDate,date,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionDateGroup,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionDateGroup,Acquisition Information,"",Acquisition date,acquisitionDateGroupList,acquisitionDateGroup,structured date group,n,y,n,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionMethod,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionMethod,Acquisition Information,"",Acquisition method,"",acquisitionMethod,string,n,n,n/a,option list,acquisitionMethods,"bequest, commission, exchange, found in collection, gift, purchase, transfer, treasure, unknown"
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionSource,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionSource,Acquisition Information,"",Acquisition source,acquisitionSources,acquisitionSource,string,n,y,n,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common groupPurchasePriceCurrency,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.groupPurchasePriceCurrency,Acquisition Information,Price Information > Group purchase price,Group purchase price currency,"",groupPurchasePriceCurrency,string,n,n,n/a,vocabulary,currency,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common groupPurchasePriceValue,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.groupPurchasePriceValue,Acquisition Information,Price Information > Group purchase price,Group purchase price value,"",groupPurchasePriceValue,float,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common objectOfferPriceCurrency,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.objectOfferPriceCurrency,Acquisition Information,Price Information > Object offer price,Object offer price currency,"",objectOfferPriceCurrency,string,n,n,n/a,vocabulary,currency,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common objectOfferPriceValue,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.objectOfferPriceValue,Acquisition Information,Price Information > Object offer price,Object offer price value,"",objectOfferPriceValue,float,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common objectPurchaseOfferPriceCurrency,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.objectPurchaseOfferPriceCurrency,Acquisition Information,Price Information > Object purchaser offer price,Object purchaser offer price currency,"",objectPurchaseOfferPriceCurrency,string,n,n,n/a,vocabulary,currency,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common objectPurchaseOfferPriceValue,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.objectPurchaseOfferPriceValue,Acquisition Information,Price Information > Object purchaser offer price,Object purchaser offer price value,"",objectPurchaseOfferPriceValue,float,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common objectPurchasePriceCurrency,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.objectPurchasePriceCurrency,Acquisition Information,Price Information > Object purchase price,Object purchase price currency,"",objectPurchasePriceCurrency,string,n,n,n/a,vocabulary,currency,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common objectPurchasePriceValue,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.objectPurchasePriceValue,Acquisition Information,Price Information > Object purchase price,Object purchase price value,"",objectPurchasePriceValue,float,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common originalObjectPurchasePriceCurrency,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.originalObjectPurchasePriceCurrency,Acquisition Information,Price Information > Original object purchase price,Original object purchase price currency,"",originalObjectPurchasePriceCurrency,string,n,n,n/a,vocabulary,currency,""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common originalObjectPurchasePriceValue,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.originalObjectPurchasePriceValue,Acquisition Information,Price Information > Original object purchase price,Original object purchase price value,"",originalObjectPurchasePriceValue,float,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common creditLine,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.creditLine,Acquisition Information,"",Credit line,"",creditLine,string,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionReason,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionReason,Acquisition Information,"",Acquisition reason,"",acquisitionReason,string,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionNote,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionNote,Acquisition Information,"",Note,"",acquisitionNote,string,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common acquisitionProvisos,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.acquisitionProvisos,Acquisition Information,"",Provisos,"",acquisitionProvisos,string,n,n,n/a,"","",""
materials_4-0-1-723a443 acquisition ns2:acquisitions_common fieldCollectionEventName,materials_4-0-1-723a443,acquisition,ns2:acquisitions_common,ns2:acquisitions_common,acquisitions_common.fieldCollectionEventName,Object Collection Information,"",Field collection event name,fieldCollectionEventNames,fieldCollectionEventName,string,n,y,n,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termDisplayName,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termDisplayName,Citation Information,"",Term display name,citationTermGroupList > citationTermGroup,termDisplayName,string,y,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termStatus,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termStatus,Citation Information,"",Term status,citationTermGroupList > citationTermGroup,termStatus,string,n,n,y,option list,citationTermStatuses,"accepted, provisional, rejected, under review"
materials_4-0-1-723a443 citation ns2:citations_common termType,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termType,Citation Information,"",Term type,citationTermGroupList > citationTermGroup,termType,string,n,n,y,vocabulary,citationtermtype,""
materials_4-0-1-723a443 citation ns2:citations_common termFlag,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termFlag,Citation Information,"",Term flag,citationTermGroupList > citationTermGroup,termFlag,string,n,n,y,vocabulary,citationtermflag,""
materials_4-0-1-723a443 citation ns2:citations_common termLanguage,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termLanguage,Citation Information,"",Term language,citationTermGroupList > citationTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
materials_4-0-1-723a443 citation ns2:citations_common termPrefForLang,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termPrefForLang,Citation Information,"",Term preferred for lang,citationTermGroupList > citationTermGroup,termPrefForLang,boolean,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termFullCitation,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termFullCitation,Citation Information,"",Term full citation,citationTermGroupList > citationTermGroup,termFullCitation,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termTitle,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termTitle,Citation Information,"",Term title,citationTermGroupList > citationTermGroup,termTitle,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termSubTitle,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termSubTitle,Citation Information,"",Term subtitle,citationTermGroupList > citationTermGroup,termSubTitle,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termSectionTitle,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termSectionTitle,Citation Information,"",Term section title,citationTermGroupList > citationTermGroup,termSectionTitle,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termVolume,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termVolume,Citation Information,"",Term volume,citationTermGroupList > citationTermGroup,termVolume,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termIssue,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termIssue,Citation Information,"",Term issue,citationTermGroupList > citationTermGroup,termIssue,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termSource,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termSource,Citation Information,Source,Term source name,citationTermGroupList > citationTermGroup,termSource,string,n,n,y,authority,citation/local; citation/shared,""
materials_4-0-1-723a443 citation ns2:citations_common termSourceDetail,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termSourceDetail,Citation Information,Source,Term source detail,citationTermGroupList > citationTermGroup,termSourceDetail,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termSourceID,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termSourceID,Citation Information,Source,Term source ID,citationTermGroupList > citationTermGroup,termSourceID,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common termSourceNote,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.termSourceNote,Citation Information,Source,Term source note,citationTermGroupList > citationTermGroup,termSourceNote,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common publisher,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.publisher,Citation Information,"",Publisher,citationPublicationInfoGroupList > citationPublicationInfoGroup,publisher,string,n,n,y,authority,organization/local,""
materials_4-0-1-723a443 citation ns2:citations_common publicationPlace,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.publicationPlace,Citation Information,"",Publication place,citationPublicationInfoGroupList > citationPublicationInfoGroup,publicationPlace,string,n,n,y,authority,place/local,""
materials_4-0-1-723a443 citation ns2:citations_common publicationDate,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.publicationDate,Citation Information,"",Publication date,citationPublicationInfoGroupList > citationPublicationInfoGroup,publicationDate,structured date group,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common edition,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.edition,Citation Information,"",Publication edition,citationPublicationInfoGroupList > citationPublicationInfoGroup,edition,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common pages,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.pages,Citation Information,"",Publication page(s),citationPublicationInfoGroupList > citationPublicationInfoGroup,pages,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common agent,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.agent,Citation Information,"",Agent name,citationAgentInfoGroupList > citationAgentInfoGroup,agent,string,n,n,y,authority,person/local; organization/local,""
materials_4-0-1-723a443 citation ns2:citations_common role,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.role,Citation Information,"",Agent role,citationAgentInfoGroupList > citationAgentInfoGroup,role,string,n,n,y,vocabulary,agentinfotype,""
materials_4-0-1-723a443 citation ns2:citations_common note,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.note,Citation Information,"",Agent note,citationAgentInfoGroupList > citationAgentInfoGroup,note,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common citationNote,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.citationNote,Citation Information,"",Note,"",citationNote,string,n,n,n/a,"","",""
materials_4-0-1-723a443 citation ns2:citations_common resourceIdent,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.resourceIdent,Citation Information,"",Resource identifier,citationResourceIdentGroupList > citationResourceIdentGroup,resourceIdent,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common type,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.type,Citation Information,"",Resource identifier type,citationResourceIdentGroupList > citationResourceIdentGroup,type,string,n,n,y,vocabulary,resourceidtype,""
materials_4-0-1-723a443 citation ns2:citations_common captureDate,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.captureDate,Citation Information,"",Resource identifier capture date,citationResourceIdentGroupList > citationResourceIdentGroup,captureDate,structured date group,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common relatedTerm,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.relatedTerm,Citation Information,"",Related term,citationRelatedTermsGroupList > citationRelatedTermsGroup,relatedTerm,string,n,n,y,"","",""
materials_4-0-1-723a443 citation ns2:citations_common relationType,materials_4-0-1-723a443,citation,ns2:citations_common,ns2:citations_common,citations_common.relationType,Citation Information,"",Related term type,citationRelatedTermsGroupList > citationRelatedTermsGroup,relationType,string,n,n,y,vocabulary,relationtypetype,""
materials_4-0-1-723a443 repatriationrequest ns2:repatriationrequests_common requestNumber,materials_4-0-1-723a443,repatriationrequest,ns2:repatriationrequests_common,ns2:repatriationrequests_common,repatriationrequests_common.requestNumber,Repatriation Request Information,"",Repatriation request number,"",requestNumber,string,y,n,n/a,"","",""
