profile,id_caps,id_lower,label
botgarden_4-0-0,conditioncheck.conditionCheckReason,conditioncheck.conditioncheckreason,Condition Check/Technical Assessment Information > Reason
botgarden_4-0-0,conditioncheck.conditionChecker,conditioncheck.conditionchecker,Condition Check/Technical Assessment Information > Checker/assessor
botgarden_4-0-0,conditioncheck.conditionCheckNote,conditioncheck.conditionchecknote,Condition Check/Technical Assessment Information > Note
botgarden_4-0-0,conditioncheck.objectAuditCategory,conditioncheck.objectauditcategory,Object Condition Information > Object audit category
botgarden_4-0-0,conditioncheck.conservationTreatmentPriority,conditioncheck.conservationtreatmentpriority,Object Condition Information > Conservation treatment priority
botgarden_4-0-0,conditioncheck.nextConditionCheckDate,conditioncheck.nextconditioncheckdate,Object Condition Information > Next check/assessment date
botgarden_4-0-0,conditioncheck.completeness,conditioncheck.completeness,Object Condition Information > Completeness description
botgarden_4-0-0,conditioncheck.completenessDate,conditioncheck.completenessdate,Object Condition Information > Completeness date
botgarden_4-0-0,conditioncheck.completenessNote,conditioncheck.completenessnote,Object Condition Information > Completeness note
botgarden_4-0-0,conditioncheck.hazard,conditioncheck.hazard,Object Condition Information > Hazard description
botgarden_4-0-0,conditioncheck.hazardDate,conditioncheck.hazarddate,Object Condition Information > Hazard date
botgarden_4-0-0,conditioncheck.hazardNote,conditioncheck.hazardnote,Object Condition Information > Hazard note
botgarden_4-0-0,conditioncheck.techAssessment,conditioncheck.techassessment,Object Condition Information > Technical assessment description
botgarden_4-0-0,conditioncheck.techAssessmentDate,conditioncheck.techassessmentdate,Object Condition Information > Technical assessment date
botgarden_4-0-0,conditioncheck.condition,conditioncheck.condition,Object Condition Information > Condition description
botgarden_4-0-0,conditioncheck.conditionDate,conditioncheck.conditiondate,Object Condition Information > Condition date
botgarden_4-0-0,conditioncheck.conditionNote,conditioncheck.conditionnote,Object Condition Information > Condition note
botgarden_4-0-0,conditioncheck.envConditionNote,conditioncheck.envconditionnote,Object Condition Information > Environmental condition note
botgarden_4-0-0,conditioncheck.envConditionNoteDate,conditioncheck.envconditionnotedate,Object Condition Information > Environmental condition date
botgarden_4-0-0,conditioncheck.displayRecommendations,conditioncheck.displayrecommendations,Object Recommendation/Requirement Information > Display recommendation
botgarden_4-0-0,conditioncheck.handlingRecommendations,conditioncheck.handlingrecommendations,Object Recommendation/Requirement Information > Handling recommendation
botgarden_4-0-0,conditioncheck.securityRecommendations,conditioncheck.securityrecommendations,Object Recommendation/Requirement Information > Security recommendation
botgarden_4-0-0,conditioncheck.storageRequirements,conditioncheck.storagerequirements,Object Recommendation/Requirement Information > Storage recommendation
botgarden_4-0-0,conditioncheck.envRecommendations,conditioncheck.envrecommendations,Object Recommendation/Requirement Information > Environmental recommendation
botgarden_4-0-0,conditioncheck.packingRecommendations,conditioncheck.packingrecommendations,Object Recommendation/Requirement Information > Packing recommendation
botgarden_4-0-0,conditioncheck.specialRequirements,conditioncheck.specialrequirements,Object Recommendation/Requirement Information > Special requirement
botgarden_4-0-0,conditioncheck.legalRequirements,conditioncheck.legalrequirements,Object Recommendation/Requirement Information > Legal requirement
botgarden_4-0-0,conditioncheck.legalReqsHeld,conditioncheck.legalreqsheld,Object Recommendation/Requirement Information > Legal/license requirement held description
botgarden_4-0-0,conditioncheck.legalReqsHeldBeginDate,conditioncheck.legalreqsheldbegindate,Object Recommendation/Requirement Information > Legal/license requirement held begin date
botgarden_4-0-0,conditioncheck.legalReqsHeldEndDate,conditioncheck.legalreqsheldenddate,Object Recommendation/Requirement Information > Legal/license requirement held end date
botgarden_4-0-0,conditioncheck.legalReqsHeldNumber,conditioncheck.legalreqsheldnumber,Object Recommendation/Requirement Information > Legal/license requirement held number
botgarden_4-0-0,conditioncheck.legalReqsHeldRenewDate,conditioncheck.legalreqsheldrenewdate,Object Recommendation/Requirement Information > Legal/license requirement held renewal date
botgarden_4-0-0,conditioncheck.salvagePriorityCode,conditioncheck.salvageprioritycode,Object Recommendation/Requirement Information > Salvage priority code
botgarden_4-0-0,conditioncheck.salvagePriorityCodeDate,conditioncheck.salvageprioritycodedate,Object Recommendation/Requirement Information > Salvage priority date
botgarden_4-0-0,deaccession.deaccessionNumber,deaccession.deaccessionnumber,Deaccession Information > Deaccession number
botgarden_4-0-0,deaccession.deaccessionReason,deaccession.deaccessionreason,Deaccession Information > Deaccession reason
botgarden_4-0-0,deaccession.deaccessionDate,deaccession.deaccessiondate,Deaccession Information > Deaccession date
botgarden_4-0-0,deaccession.deaccessionRationale,deaccession.deaccessionrationale,Deaccession Information > Deaccession rationale
botgarden_4-0-0,deaccession.deaccessionNote,deaccession.deaccessionnote,Deaccession Information > Deaccession note
botgarden_4-0-0,deaccession.deaccessionApprovalGroup,deaccession.deaccessionapprovalgroup,Deaccession Information > Deaccession approval group > Deaccession approval group
botgarden_4-0-0,deaccession.deaccessionApprovalIndividual,deaccession.deaccessionapprovalindividual,Deaccession Information > Deaccession approval group > Deaccession approval individual
botgarden_4-0-0,deaccession.deaccessionApprovalStatus,deaccession.deaccessionapprovalstatus,Deaccession Information > Deaccession approval group > Deaccession approval status
botgarden_4-0-0,deaccession.deaccessionApprovalDate,deaccession.deaccessionapprovaldate,Deaccession Information > Deaccession approval group > Deaccession approval date
botgarden_4-0-0,deaccession.deaccessionApprovalNote,deaccession.deaccessionapprovalnote,Deaccession Information > Deaccession approval group > Deaccession approval note
botgarden_4-0-0,deaccession.involvedParty,deaccession.involvedparty,Deaccession Information > Parties involved person
botgarden_4-0-0,deaccession.involvedOnBehalfOf,deaccession.involvedonbehalfof,Deaccession Information > Parties involved on behalf of
botgarden_4-0-0,deaccession.involvedRole,deaccession.involvedrole,Deaccession Information > Parties involved role
botgarden_4-0-0,deaccession.exitDate,deaccession.exitdate,Proposed Exit Details > Exit date
botgarden_4-0-0,deaccession.exitRecipient,deaccession.exitrecipient,Proposed Exit Details > Exit recipient
botgarden_4-0-0,deaccession.exitMethod,deaccession.exitmethod,Proposed Exit Details > Exit method
botgarden_4-0-0,exit.exitNumber,exit.exitnumber,Object Exit Information > Exit number
botgarden_4-0-0,exit.exitDate,exit.exitdate,Object Exit Information > Exit date
botgarden_4-0-0,exit.reason,exit.reason,Object Exit Information > Exit reason
botgarden_4-0-0,exit.method,exit.method,Object Exit Information > Exit method
botgarden_4-0-0,exit.owner,exit.owner,Object Exit Information > Owner after exit
botgarden_4-0-0,exit.agent,exit.agent,Object Exit Information > Exit agent name
botgarden_4-0-0,exit.role,exit.role,Object Exit Information > Exit agent role
botgarden_4-0-0,exit.exitCountNote,exit.exitcountnote,Object Exit Information > Exit count note
botgarden_4-0-0,exit.note,exit.note,Object Exit Information > Note
botgarden_4-0-0,exit.group,exit.group,Object Exit Information > Approval status group
botgarden_4-0-0,exit.individual,exit.individual,Object Exit Information > Approval status individual
botgarden_4-0-0,exit.status,exit.status,Object Exit Information > Approval status
botgarden_4-0-0,exit.date,exit.date,Object Exit Information > Approval status date
botgarden_4-0-0,exit.approvalStatusNote,exit.approvalstatusnote,Object Exit Information > Approval status note
botgarden_4-0-0,exit.saleCurrency,exit.salecurrency,Sale Information > Sale/auction currency
botgarden_4-0-0,exit.saleValue,exit.salevalue,Sale Information > Sale/auction value
botgarden_4-0-0,exit.saleDate,exit.saledate,Sale Information > Sale/auction date
botgarden_4-0-0,exit.saleNumber,exit.salenumber,Sale Information > Sale/auction number
botgarden_4-0-0,exit.saleLot,exit.salelot,Sale Information > Sale/auction lot
botgarden_4-0-0,exit.saleNote,exit.salenote,Sale Information > Sale/auction note
botgarden_4-0-0,group.title,group.title,Group Information > Title
botgarden_4-0-0,group.owner,group.owner,Group Information > Group owner
botgarden_4-0-0,group.groupEarliestSingleDate,group.groupearliestsingledate,Group Information > Earliest/single date
botgarden_4-0-0,group.groupLatestDate,group.grouplatestdate,Group Information > Latest date
botgarden_4-0-0,group.scopeNote,group.scopenote,Group Information > Scope note
botgarden_4-0-0,insurance.insuranceIndemnityReferenceNumber,insurance.insuranceindemnityreferencenumber,Insurance and Indemnity Information > Reference number
botgarden_4-0-0,insurance.insuranceIndemnityType,insurance.insuranceindemnitytype,Insurance and Indemnity Information > Type
botgarden_4-0-0,insurance.insurerIndemnifier,insurance.insurerindemnifier,Insurance and Indemnity Information > Insurer/indemnifier
botgarden_4-0-0,insurance.insuranceIndemnityPolicyNumber,insurance.insuranceindemnitypolicynumber,Insurance and Indemnity Information > Policy number
botgarden_4-0-0,insurance.insuranceIndemnityCurrency,insurance.insuranceindemnitycurrency,Insurance and Indemnity Information > Insurance/indemnity price > Insurance/indemnity price currency
botgarden_4-0-0,insurance.insuranceIndemnityValue,insurance.insuranceindemnityvalue,Insurance and Indemnity Information > Insurance/indemnity price > Insurance/indemnity price value
botgarden_4-0-0,insurance.minimumLiabilityCurrency,insurance.minimumliabilitycurrency,Insurance and Indemnity Information > Minimum liability price > Minimum liability price currency
botgarden_4-0-0,insurance.minimumLiabilityValue,insurance.minimumliabilityvalue,Insurance and Indemnity Information > Minimum liability price > Minimum liability price value
botgarden_4-0-0,insurance.insuranceIndemnityAuthorizer,insurance.insuranceindemnityauthorizer,Insurance and Indemnity Information > Authorization > Authorizer
botgarden_4-0-0,insurance.insuranceIndemnityAuthorizationDate,insurance.insuranceindemnityauthorizationdate,Insurance and Indemnity Information > Authorization > Authorization date
botgarden_4-0-0,insurance.insuranceIndemnityStatus,insurance.insuranceindemnitystatus,Insurance and Indemnity Information > Status type
botgarden_4-0-0,insurance.insuranceIndemnityStatusDate,insurance.insuranceindemnitystatusdate,Insurance and Indemnity Information > Status date
botgarden_4-0-0,insurance.insuranceIndemnityStatusNote,insurance.insuranceindemnitystatusnote,Insurance and Indemnity Information > Status note
botgarden_4-0-0,insurance.insuranceIndemnityNote,insurance.insuranceindemnitynote,Insurance and Indemnity Information > Note
botgarden_4-0-0,insurance.insuranceIndemnityQuoteProvider,insurance.insuranceindemnityquoteprovider,Insurance and Indemnity Information > Quote provider
botgarden_4-0-0,insurance.insuranceIndemnityQuoteCurrency,insurance.insuranceindemnityquotecurrency,Insurance and Indemnity Information > Quote currency
botgarden_4-0-0,insurance.insuranceIndemnityQuoteValue,insurance.insuranceindemnityquotevalue,Insurance and Indemnity Information > Quote value
botgarden_4-0-0,insurance.insuranceIndemnityQuoteDate,insurance.insuranceindemnityquotedate,Insurance and Indemnity Information > Quote date
botgarden_4-0-0,intake.entryNumber,intake.entrynumber,Object Entry Information > Entry number
botgarden_4-0-0,intake.entryDate,intake.entrydate,Object Entry Information > Entry date
botgarden_4-0-0,intake.entryReason,intake.entryreason,Object Entry Information > Entry reason
botgarden_4-0-0,intake.entryMethod,intake.entrymethod,Object Entry Information > Entry method
botgarden_4-0-0,intake.returnDate,intake.returndate,Object Entry Information > Return date
botgarden_4-0-0,intake.currentOwner,intake.currentowner,Object Entry Information > Current owner
botgarden_4-0-0,intake.depositor,intake.depositor,Object Entry Information > Depositor name
botgarden_4-0-0,intake.depositorsRequirements,intake.depositorsrequirements,Object Entry Information > Depositor requirements
botgarden_4-0-0,intake.approvalGroup,intake.approvalgroup,Object Entry Information > Approval group > Approval group
botgarden_4-0-0,intake.approvalIndividual,intake.approvalindividual,Object Entry Information > Approval group > Approval individual
botgarden_4-0-0,intake.approvalStatus,intake.approvalstatus,Object Entry Information > Approval group > Approval status
botgarden_4-0-0,intake.approvalDate,intake.approvaldate,Object Entry Information > Approval group > Approval status date
botgarden_4-0-0,intake.approvalNote,intake.approvalnote,Object Entry Information > Approval group > Approval note
botgarden_4-0-0,intake.entryNote,intake.entrynote,Object Entry Information > Entry note
botgarden_4-0-0,intake.packingNote,intake.packingnote,Object Entry Information > Packing note
botgarden_4-0-0,intake.valuer,intake.valuer,Valuation Information > Valuer
botgarden_4-0-0,intake.valuationReferenceNumber,intake.valuationreferencenumber,Valuation Information > Valuation reference number
botgarden_4-0-0,intake.insurer,intake.insurer,Insurance Information > Insurer
botgarden_4-0-0,intake.insurancePolicyNumber,intake.insurancepolicynumber,Insurance Information > Insurance policy number
botgarden_4-0-0,intake.insuranceRenewalDate,intake.insurancerenewaldate,Insurance Information > Insurance renewal date
botgarden_4-0-0,intake.insuranceReferenceNumber,intake.insurancereferencenumber,Insurance Information > Insurance reference number
botgarden_4-0-0,intake.insuranceNote,intake.insurancenote,Insurance Information > Insurance note
botgarden_4-0-0,intake.currentLocation,intake.currentlocation,Location Information > Current location
botgarden_4-0-0,intake.currentLocationFitness,intake.currentlocationfitness,Location Information > Current location fitness
botgarden_4-0-0,intake.currentLocationNote,intake.currentlocationnote,Location Information > Current location note
botgarden_4-0-0,intake.locationDate,intake.locationdate,Location Information > Location date
botgarden_4-0-0,intake.normalLocation,intake.normallocation,Location Information > Normal location
botgarden_4-0-0,intake.conditionCheckMethod,intake.conditioncheckmethod,Condition Check Information > Condition check method
botgarden_4-0-0,intake.conditionCheckReason,intake.conditioncheckreason,Condition Check Information > Condition check reason
botgarden_4-0-0,intake.conditionCheckerOrAssessor,intake.conditioncheckerorassessor,Condition Check Information > Condition check assessor
botgarden_4-0-0,intake.conditionCheckDate,intake.conditioncheckdate,Condition Check Information > Condition check date
botgarden_4-0-0,intake.conditionCheckReferenceNumber,intake.conditioncheckreferencenumber,Condition Check Information > Condition check reference number
botgarden_4-0-0,intake.conditionCheckNote,intake.conditionchecknote,Condition Check Information > Condition check note
botgarden_4-0-0,loanout.collector,loanout.collector,Voucher Information > Collector
botgarden_4-0-0,loanout.loanOutDate,loanout.loanoutdate,Voucher Information > Voucher date
botgarden_4-0-0,loanout.loanOutNumber,loanout.loanoutnumber,Voucher Information > Voucher collection number
botgarden_4-0-0,loanout.sterile,loanout.sterile,Voucher Information > Phenology > Sterile
botgarden_4-0-0,loanout.fertile,loanout.fertile,Voucher Information > Phenology > Fertile
botgarden_4-0-0,loanout.flowering,loanout.flowering,Voucher Information > Phenology > Flowering
botgarden_4-0-0,loanout.fruiting,loanout.fruiting,Voucher Information > Phenology > Fruiting
botgarden_4-0-0,loanout.inSpore,loanout.inspore,Voucher Information > Phenology > In spore
botgarden_4-0-0,loanout.hortWild,loanout.hortwild,Voucher Information > Horticultural/wild
botgarden_4-0-0,loanout.gardenLocation,loanout.gardenlocation,Voucher Information > Garden location
botgarden_4-0-0,loanout.loanPurpose,loanout.loanpurpose,Voucher Information > Voucher purpose
botgarden_4-0-0,loanout.loanOutNote,loanout.loanoutnote,Voucher Information > Voucher note
botgarden_4-0-0,loanout.fieldCollectionNote,loanout.fieldcollectionnote,Voucher Information > Collection note
botgarden_4-0-0,loanout.annotation,loanout.annotation,Voucher Information > Annotation
botgarden_4-0-0,loanout.borrower,loanout.borrower,Voucher Information > Voucher institution
botgarden_4-0-0,loanout.numLent,loanout.numlent,Voucher Information > Number of sheets
botgarden_4-0-0,loanout.sheetAccessionNumber,loanout.sheetaccessionnumber,Voucher Information > Sheet accession number
botgarden_4-0-0,loanout.lendersAuthorizer,loanout.lendersauthorizer,Voucher Information > Reviewed by
botgarden_4-0-0,loanout.reviewComplete,loanout.reviewcomplete,Voucher Information > Review complete
botgarden_4-0-0,loanout.labelRequested,loanout.labelrequested,Voucher Information > Label requested
botgarden_4-0-0,location.termDisplayName,location.termdisplayname,Storage Location Information > Term display name
botgarden_4-0-0,location.termName,location.termname,Storage Location Information > Term name
botgarden_4-0-0,location.termQualifier,location.termqualifier,Storage Location Information > Term qualifier
botgarden_4-0-0,location.termStatus,location.termstatus,Storage Location Information > Term status
botgarden_4-0-0,location.termType,location.termtype,Storage Location Information > Term type
botgarden_4-0-0,location.termFlag,location.termflag,Storage Location Information > Term flag
botgarden_4-0-0,location.termLanguage,location.termlanguage,Storage Location Information > Term language
botgarden_4-0-0,location.termPrefForLang,location.termprefforlang,Storage Location Information > Term preferred for lang
botgarden_4-0-0,location.termSource,location.termsource,Storage Location Information > Source > Term source name
botgarden_4-0-0,location.termSourceDetail,location.termsourcedetail,Storage Location Information > Source > Term source detail
botgarden_4-0-0,location.termSourceID,location.termsourceid,Storage Location Information > Source > Term source ID
botgarden_4-0-0,location.termSourceNote,location.termsourcenote,Storage Location Information > Source > Term source note
botgarden_4-0-0,location.locationType,location.locationtype,Storage Location Information > Storage location type
botgarden_4-0-0,location.securityNote,location.securitynote,Storage Location Information > Security note
botgarden_4-0-0,location.address,location.address,Storage Location Information > Address
botgarden_4-0-0,location.accessNote,location.accessnote,Storage Location Information > Access note
botgarden_4-0-0,location.conditionNote,location.conditionnote,Storage Location Information > Condition note
botgarden_4-0-0,location.conditionNoteDate,location.conditionnotedate,Storage Location Information > Condition note date
botgarden_4-0-0,media.identificationNumber,media.identificationnumber,Media Handling Information > Identification number
botgarden_4-0-0,media.title,media.title,Media Handling Information > Title
botgarden_4-0-0,media.publishTo,media.publishto,Media Handling Information > Publish to
botgarden_4-0-0,media.name,media.name,File Information > Name
botgarden_4-0-0,media.mimeType,media.mimetype,File Information > Type
botgarden_4-0-0,media.length,media.length,File Information > Size
botgarden_4-0-0,media.externalUrl,media.externalurl,Media Handling Information > External URL
botgarden_4-0-0,media.measuredPart,media.measuredpart,Media Handling Information > Measured part
botgarden_4-0-0,media.dimensionSummary,media.dimensionsummary,Media Handling Information > Dimension summary
botgarden_4-0-0,media.dimension,media.dimension,Media Handling Information > Measurement dimension
botgarden_4-0-0,media.measuredBy,media.measuredby,Media Handling Information > Measured by
botgarden_4-0-0,media.measurementMethod,media.measurementmethod,Media Handling Information > Measurement method
botgarden_4-0-0,media.value,media.value,Media Handling Information > Measurement value
botgarden_4-0-0,media.measurementUnit,media.measurementunit,Media Handling Information > Measurement unit
botgarden_4-0-0,media.valueQualifier,media.valuequalifier,Media Handling Information > Measurement qualifier
botgarden_4-0-0,media.valueDate,media.valuedate,Media Handling Information > Measurement date
botgarden_4-0-0,media.measuredPartNote,media.measuredpartnote,Media Handling Information > Dimension note
botgarden_4-0-0,media.checksumValue,media.checksumvalue,Media Handling Information > Checksum value
botgarden_4-0-0,media.checksumType,media.checksumtype,Media Handling Information > Checksum type
botgarden_4-0-0,media.checksumDate,media.checksumdate,Media Handling Information > Checksum date
botgarden_4-0-0,media.contributor,media.contributor,Media Handling Information > Contributor
botgarden_4-0-0,media.creator,media.creator,Media Handling Information > Creator
botgarden_4-0-0,media.language,media.language,Media Handling Information > Language
botgarden_4-0-0,media.publisher,media.publisher,Media Handling Information > Publisher
botgarden_4-0-0,media.relation,media.relation,Media Handling Information > Relation
botgarden_4-0-0,media.copyrightStatement,media.copyrightstatement,Media Handling Information > Copyright statement
botgarden_4-0-0,media.type,media.type,Media Handling Information > Type
botgarden_4-0-0,media.coverage,media.coverage,Media Handling Information > Coverage
botgarden_4-0-0,media.dateGroup,media.dategroup,Media Handling Information > Date
botgarden_4-0-0,media.source,media.source,Media Handling Information > Source
botgarden_4-0-0,media.subject,media.subject,Media Handling Information > Subject
botgarden_4-0-0,media.rightsHolder,media.rightsholder,Media Handling Information > Rights holder
botgarden_4-0-0,media.description,media.description,Media Handling Information > Description
botgarden_4-0-0,media.altText,media.alttext,Media Handling Information > Alt text
botgarden_4-0-0,media.mediaFileURI,media.mediafileuri,""
botgarden_4-0-0,movement.locationDate,movement.locationdate,Current Location Information > Action date
botgarden_4-0-0,movement.reasonForMove,movement.reasonformove,Current Location Information > Action code
botgarden_4-0-0,movement.currentLocation,movement.currentlocation,Current Location Information > Garden location
botgarden_4-0-0,movement.movementContact,movement.movementcontact,Current Location Information > Contact
botgarden_4-0-0,movement.movementReferenceNumber,movement.movementreferencenumber,Current Location Information > Reference number
botgarden_4-0-0,movement.movementNote,movement.movementnote,Current Location Information > Movement note
botgarden_4-0-0,movement.labelRequested,movement.labelrequested,Label Information > Label requested
botgarden_4-0-0,movement.labelSize,movement.labelsize,Label Information > Label size
botgarden_4-0-0,movement.labelStandType,movement.labelstandtype,Label Information > Label stand type
botgarden_4-0-0,movement.labelCount,movement.labelcount,Label Information > Label count
botgarden_4-0-0,objectexit.exitNumber,objectexit.exitnumber,Distribution Information > Distribution number
botgarden_4-0-0,objectexit.exitDateGroup,objectexit.exitdategroup,Distribution Information > Date
botgarden_4-0-0,objectexit.currentOwner,objectexit.currentowner,Distribution Information > Authorized by
botgarden_4-0-0,objectexit.exitMethod,objectexit.exitmethod,Distribution Information > Distribution method
botgarden_4-0-0,objectexit.depositor,objectexit.depositor,Distribution Information > Organization
botgarden_4-0-0,objectexit.exitReason,objectexit.exitreason,Distribution Information > Distribution reason
botgarden_4-0-0,objectexit.count,objectexit.count,Distribution Information > Count
botgarden_4-0-0,objectexit.exitNote,objectexit.exitnote,Distribution Information > Distribution note
botgarden_4-0-0,objectexit.packingNote,objectexit.packingnote,Distribution Information > Packing note
botgarden_4-0-0,organization.termDisplayName,organization.termdisplayname,Organization Information > Term display name
botgarden_4-0-0,organization.termName,organization.termname,Organization Information > Term name
botgarden_4-0-0,organization.termQualifier,organization.termqualifier,Organization Information > Term qualifier
botgarden_4-0-0,organization.termStatus,organization.termstatus,Organization Information > Term status
botgarden_4-0-0,organization.termType,organization.termtype,Organization Information > Term type
botgarden_4-0-0,organization.termFlag,organization.termflag,Organization Information > Term flag
botgarden_4-0-0,organization.termLanguage,organization.termlanguage,Organization Information > Term language
botgarden_4-0-0,organization.termPrefForLang,organization.termprefforlang,Organization Information > Term preferred for lang
botgarden_4-0-0,organization.mainBodyName,organization.mainbodyname,Organization Information > Name detail > Term main body name
botgarden_4-0-0,organization.additionsToName,organization.additionstoname,Organization Information > Name detail > Term name addition
botgarden_4-0-0,organization.termSource,organization.termsource,Organization Information > Source > Term source name
botgarden_4-0-0,organization.termSourceDetail,organization.termsourcedetail,Organization Information > Source > Term source detail
botgarden_4-0-0,organization.termSourceID,organization.termsourceid,Organization Information > Source > Term source ID
botgarden_4-0-0,organization.termSourceNote,organization.termsourcenote,Organization Information > Source > Term source note
botgarden_4-0-0,organization.organizationRecordType,organization.organizationrecordtype,Organization Information > Organization type
botgarden_4-0-0,organization.foundingDateGroup,organization.foundingdategroup,Organization Information > Foundation date
botgarden_4-0-0,organization.foundingPlace,organization.foundingplace,Organization Information > Foundation place
botgarden_4-0-0,organization.dissolutionDateGroup,organization.dissolutiondategroup,Organization Information > Dissolution date
botgarden_4-0-0,organization.nameNote,organization.namenote,Organization Information > Name note
botgarden_4-0-0,organization.group,organization.group,Organization Information > Group
botgarden_4-0-0,organization.function,organization.function,Organization Information > Function
botgarden_4-0-0,organization.historyNote,organization.historynote,Organization Information > History
botgarden_4-0-0,organization.contactName,organization.contactname,Organization Information > Contact name
botgarden_4-0-0,organization.contactRole,organization.contactrole,Organization Information > Contact role
botgarden_4-0-0,organization.contactDateGroup,organization.contactdategroup,Organization Information > Contact date
botgarden_4-0-0,organization.contactEndDateGroup,organization.contactenddategroup,Organization Information > Contact end date
botgarden_4-0-0,organization.contactStatus,organization.contactstatus,Organization Information > Contact status
botgarden_4-0-0,organization.email,organization.email,Contact Information > Organization Information > Address
botgarden_4-0-0,organization.emailType,organization.emailtype,Contact Information > Organization Information > Type
botgarden_4-0-0,organization.telephoneNumber,organization.telephonenumber,Contact Information > Organization Information > Number
botgarden_4-0-0,organization.telephoneNumberType,organization.telephonenumbertype,Contact Information > Organization Information > Type
botgarden_4-0-0,organization.faxNumber,organization.faxnumber,Contact Information > Organization Information > Number
botgarden_4-0-0,organization.faxNumberType,organization.faxnumbertype,Contact Information > Organization Information > Type
botgarden_4-0-0,organization.webAddress,organization.webaddress,Contact Information > Organization Information > URL
botgarden_4-0-0,organization.webAddressType,organization.webaddresstype,Contact Information > Organization Information > Type
botgarden_4-0-0,organization.addressPlace1,organization.addressplace1,Contact Information > Organization Information > Line 1
botgarden_4-0-0,organization.addressPlace2,organization.addressplace2,Contact Information > Organization Information > Line 2
botgarden_4-0-0,organization.addressMunicipality,organization.addressmunicipality,Contact Information > Organization Information > Municipality
botgarden_4-0-0,organization.addressStateOrProvince,organization.addressstateorprovince,Contact Information > Organization Information > State/province
botgarden_4-0-0,organization.addressPostCode,organization.addresspostcode,Contact Information > Organization Information > Postal code
botgarden_4-0-0,organization.addressCountry,organization.addresscountry,Contact Information > Organization Information > Country
botgarden_4-0-0,organization.addressType,organization.addresstype,Contact Information > Organization Information > Type
botgarden_4-0-0,person.termDisplayName,person.termdisplayname,Person Information > Term display name
botgarden_4-0-0,person.termName,person.termname,Person Information > Term name
botgarden_4-0-0,person.termQualifier,person.termqualifier,Person Information > Term qualifier
botgarden_4-0-0,person.termStatus,person.termstatus,Person Information > Term status
botgarden_4-0-0,person.termType,person.termtype,Person Information > Term type
botgarden_4-0-0,person.termFlag,person.termflag,Person Information > Term flag
botgarden_4-0-0,person.termLanguage,person.termlanguage,Person Information > Term language
botgarden_4-0-0,person.termPrefForLang,person.termprefforlang,Person Information > Term preferred for lang
botgarden_4-0-0,person.salutation,person.salutation,Person Information > Name detail > Term salutation
botgarden_4-0-0,person.title,person.title,Person Information > Name detail > Term title
botgarden_4-0-0,person.foreName,person.forename,Person Information > Name detail > Term forename
botgarden_4-0-0,person.middleName,person.middlename,Person Information > Name detail > Term middle name
botgarden_4-0-0,person.surName,person.surname,Person Information > Name detail > Term surname
botgarden_4-0-0,person.nameAdditions,person.nameadditions,Person Information > Name detail > Term name addition
botgarden_4-0-0,person.initials,person.initials,Person Information > Name detail > Term initials
botgarden_4-0-0,person.termSource,person.termsource,Person Information > Source > Term source name
botgarden_4-0-0,person.termSourceDetail,person.termsourcedetail,Person Information > Source > Term source detail
botgarden_4-0-0,person.termSourceID,person.termsourceid,Person Information > Source > Term source ID
botgarden_4-0-0,person.termSourceNote,person.termsourcenote,Person Information > Source > Term source note
botgarden_4-0-0,person.gender,person.gender,Person Information > Gender
botgarden_4-0-0,person.occupation,person.occupation,Person Information > Occupation
botgarden_4-0-0,person.schoolOrStyle,person.schoolorstyle,Person Information > School/style
botgarden_4-0-0,person.group,person.group,Person Information > Group
botgarden_4-0-0,person.nationality,person.nationality,Person Information > Nationality
botgarden_4-0-0,person.nameNote,person.namenote,Person Information > Name note
botgarden_4-0-0,person.birthDateGroup,person.birthdategroup,Person Information > Birth date
botgarden_4-0-0,person.birthPlace,person.birthplace,Person Information > Place of birth
botgarden_4-0-0,person.deathDateGroup,person.deathdategroup,Person Information > Death date
botgarden_4-0-0,person.deathPlace,person.deathplace,Person Information > Place of death
botgarden_4-0-0,person.bioNote,person.bionote,Person Information > Biographical note
botgarden_4-0-0,person.email,person.email,Contact Information > Person Information > Address
botgarden_4-0-0,person.emailType,person.emailtype,Contact Information > Person Information > Type
botgarden_4-0-0,person.telephoneNumber,person.telephonenumber,Contact Information > Person Information > Number
botgarden_4-0-0,person.telephoneNumberType,person.telephonenumbertype,Contact Information > Person Information > Type
botgarden_4-0-0,person.faxNumber,person.faxnumber,Contact Information > Person Information > Number
botgarden_4-0-0,person.faxNumberType,person.faxnumbertype,Contact Information > Person Information > Type
botgarden_4-0-0,person.webAddress,person.webaddress,Contact Information > Person Information > URL
botgarden_4-0-0,person.webAddressType,person.webaddresstype,Contact Information > Person Information > Type
botgarden_4-0-0,person.addressPlace1,person.addressplace1,Contact Information > Person Information > Line 1
botgarden_4-0-0,person.addressPlace2,person.addressplace2,Contact Information > Person Information > Line 2
botgarden_4-0-0,person.addressMunicipality,person.addressmunicipality,Contact Information > Person Information > Municipality
botgarden_4-0-0,person.addressStateOrProvince,person.addressstateorprovince,Contact Information > Person Information > State/province
botgarden_4-0-0,person.addressPostCode,person.addresspostcode,Contact Information > Person Information > Postal code
botgarden_4-0-0,person.addressCountry,person.addresscountry,Contact Information > Person Information > Country
botgarden_4-0-0,person.addressType,person.addresstype,Contact Information > Person Information > Type
