fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
lhmc_9_0 place ext.associatedAuthority assocPlaceType,lhmc_9_0,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceType,Associated Authorities,"",Associated place relationship/type,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
lhmc_9_0 place ext.associatedAuthority assocPlaceCitation,lhmc_9_0,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceCitation,Associated Authorities,"",Associated place citation,assocPlaceAuthGroupList > assocPlaceAuthGroup > assocPlaceCitations,assocPlaceCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
lhmc_9_0 place ext.associatedAuthority assocPlaceNote,lhmc_9_0,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceNote,Associated Authorities,"",Associated place note,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceNote,string,n,n,y,"","",""
lhmc_9_0 place ext.associatedAuthority assocChronology,lhmc_9_0,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronology,Associated Authorities,"",Associated event/era,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronology,string,n,n,y,authority,chronology/era; chronology/event,""
lhmc_9_0 place ext.associatedAuthority assocChronologyType,lhmc_9_0,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyType,Associated Authorities,"",Associated event/era relationship/type,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
lhmc_9_0 place ext.associatedAuthority assocChronologyCitation,lhmc_9_0,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyCitation,Associated Authorities,"",Associated event/era citation,assocChronologyAuthGroupList > assocChronologyAuthGroup > assocChronologyCitations,assocChronologyCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
lhmc_9_0 place ext.associatedAuthority assocChronologyNote,lhmc_9_0,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyNote,Associated Authorities,"",Associated event/era note,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyNote,string,n,n,y,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateDisplayDate,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Place Information,Term date,Display date,placeTermGroupList > placeTermGroup > nameDateGroup,dateDisplayDate,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate datePeriod,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Place Information,Term date,Period,placeTermGroupList > placeTermGroup > nameDateGroup,datePeriod,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateAssociation,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Place Information,Term date,Association,placeTermGroupList > placeTermGroup > nameDateGroup,dateAssociation,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateNote,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Place Information,Term date,Note,placeTermGroupList > placeTermGroup > nameDateGroup,dateNote,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Place Information,Term date,Earliest/single year,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Place Information,Term date,Earliest/single month,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Place Information,Term date,Earliest/single day,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Place Information,Term date,Earliest/single era,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Place Information,Term date,Earliest/single certainty,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Term date,Earliest/single qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Place Information,Term date,Earliest/single qualifier value,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Place Information,Term date,Earliest/single qualifier unit,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Place Information,Term date,Latest year,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Place Information,Term date,Latest month,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Place Information,Term date,Latest day,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Place Information,Term date,Latest era,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Place Information,Term date,Latest certainty,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Term date,Latest qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Place Information,Term date,Latest qualifier value,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Place Information,Term date,Latest qualifier unit,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place nameDateGroup ext.structuredDate dateEarliestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Place Information,Term date,Earliest represented date,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate dateLatestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Place Information,Term date,Latest represented date,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place nameDateGroup ext.structuredDate scalarValuesComputed,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Place Information,Term date,Represented dates computed,placeTermGroupList > placeTermGroup > nameDateGroup,scalarValuesComputed,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateDisplayDate,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Place Information,Ownership date,Display date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateDisplayDate,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate datePeriod,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Place Information,Ownership date,Period,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,datePeriod,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateAssociation,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Place Information,Ownership date,Association,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateAssociation,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateNote,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Place Information,Ownership date,Note,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateNote,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Place Information,Ownership date,Earliest/single year,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Place Information,Ownership date,Earliest/single month,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Place Information,Ownership date,Earliest/single day,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Place Information,Ownership date,Earliest/single era,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Place Information,Ownership date,Earliest/single certainty,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Ownership date,Earliest/single qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Place Information,Ownership date,Earliest/single qualifier value,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Place Information,Ownership date,Earliest/single qualifier unit,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Place Information,Ownership date,Latest year,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Place Information,Ownership date,Latest month,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Place Information,Ownership date,Latest day,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Place Information,Ownership date,Latest era,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Place Information,Ownership date,Latest certainty,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Ownership date,Latest qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Place Information,Ownership date,Latest qualifier value,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Place Information,Ownership date,Latest qualifier unit,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateEarliestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Place Information,Ownership date,Earliest represented date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate dateLatestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Place Information,Ownership date,Latest represented date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place ownershipDateGroup ext.structuredDate scalarValuesComputed,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Place Information,Ownership date,Represented dates computed,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,scalarValuesComputed,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateDisplayDate,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Georeference Information,Georeference date,Display date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateDisplayDate,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate datePeriod,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Georeference Information,Georeference date,Period,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,datePeriod,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateAssociation,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Georeference Information,Georeference date,Association,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateAssociation,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateNote,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Georeference Information,Georeference date,Note,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateNote,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Georeference Information,Georeference date,Earliest/single year,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Georeference Information,Georeference date,Earliest/single month,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Georeference Information,Georeference date,Earliest/single day,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Georeference Information,Georeference date,Earliest/single era,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Georeference Information,Georeference date,Earliest/single certainty,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Georeference Information,Georeference date,Earliest/single qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Georeference Information,Georeference date,Earliest/single qualifier value,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Georeference Information,Georeference date,Earliest/single qualifier unit,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Georeference Information,Georeference date,Latest year,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Georeference Information,Georeference date,Latest month,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Georeference Information,Georeference date,Latest day,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Georeference Information,Georeference date,Latest era,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Georeference Information,Georeference date,Latest certainty,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Georeference Information,Georeference date,Latest qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Georeference Information,Georeference date,Latest qualifier value,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Georeference Information,Georeference date,Latest qualifier unit,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateEarliestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Georeference Information,Georeference date,Earliest represented date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate dateLatestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Georeference Information,Georeference date,Latest represented date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place geoRefDateGroup ext.structuredDate scalarValuesComputed,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Georeference Information,Georeference date,Represented dates computed,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,scalarValuesComputed,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateDisplayDate,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Associated Authorities,Associated person date,Display date,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateDisplayDate,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate datePeriod,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Associated Authorities,Associated person date,Period,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,datePeriod,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateAssociation,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Associated Authorities,Associated person date,Association,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateAssociation,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateNote,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Associated Authorities,Associated person date,Note,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateNote,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Associated Authorities,Associated person date,Earliest/single year,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Associated Authorities,Associated person date,Earliest/single month,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleMonth,"",n,n,as part of larger repeating group,"","",""
