profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
publicart_6-0-0,Conservation,Analysis proposal date,Object Analysis Information,"",date,n,n,n/a,"","",conservation,proposedAnalysisDate
publicart_6-0-0,Conservation,Analytical methodology,Object Analysis Information,"",string,n,n,n/a,"","",conservation,analysisMethod
publicart_6-0-0,Conservation,Analytical result,Object Analysis Information,"",string,n,n,n/a,"","",conservation,analysisResults
publicart_6-0-0,Conservation,Analyst recommendations,Object Analysis Information,"",string,n,n,n/a,"","",conservation,analysisRecommendations
publicart_6-0-0,Exhibition,Exhibition number,Exhibition Information,"",string,y,n,n/a,"","",exhibition,exhibitionNumber
publicart_6-0-0,Exhibition,Type,Exhibition Information,"",string,n,n,n/a,vocabulary: exhibitiontype,"",exhibition,type
publicart_6-0-0,Exhibition,Title,Exhibition Information,"",string,n,n,n/a,"","",exhibition,title
publicart_6-0-0,Exhibition,Support name,Exhibition Information,Support,string,n,n,y,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,"",exhibition,exhibitionSupport
publicart_6-0-0,Exhibition,Support note,Exhibition Information,Support,string,n,n,y,"","",exhibition,exhibitionSupportNote
publicart_6-0-0,Exhibition,Organizer,Exhibition Information,"",string,n,y,n,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,"",exhibition,organizer
publicart_6-0-0,Exhibition,Publish to,Exhibition Information,"",string,n,y,n,vocabulary: publishto,"",exhibition,publishTo
publicart_6-0-0,Exhibition,Venue name,Exhibition Information,Venue,string,n,n,y,authority: organization/local; authority: organization/shared; authority: location/local; authority: location/offsite; authority: place/local; authority: place/shared,"",exhibition,venue
publicart_6-0-0,Exhibition,Venue opening date,Exhibition Information,Venue,date,n,n,y,"","",exhibition,venueOpeningDate
publicart_6-0-0,Exhibition,Venue closing date,Exhibition Information,Venue,date,n,n,y,"","",exhibition,venueClosingDate
publicart_6-0-0,Exhibition,Venue attendance,Exhibition Information,Venue,string,n,n,y,"","",exhibition,venueAttendance
publicart_6-0-0,Exhibition,Venue web address,Exhibition Information,Venue,string,n,n,y,"","",exhibition,venueUrl
publicart_6-0-0,Exhibition,Planning note,Exhibition Information,"",string,n,n,n/a,"","",exhibition,planningNote
publicart_6-0-0,Exhibition,Curatorial note,Exhibition Information,"",string,n,n,n/a,"","",exhibition,curatorialNote
