fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
botgarden_3-0-2 ns2:places_common minDepthInMeters,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.minDepthInMeters,Locality Information,"",Min depth (m),"",minDepthInMeters,float,n,n,n/a,"",""
bonsai_5-0-2 ns2:places_common maxDepthInMeters,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.maxDepthInMeters,Locality Information,"",Max depth (m),"",maxDepthInMeters,float,n,n,n/a,"",""
botgarden_3-0-2 ns2:places_common maxDepthInMeters,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.maxDepthInMeters,Locality Information,"",Max depth (m),"",maxDepthInMeters,float,n,n,n/a,"",""
bonsai_5-0-2 ns2:places_common minDistanceAboveSurfaceInMeters,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.minDistanceAboveSurfaceInMeters,Locality Information,"",Min distance above surface (m),"",minDistanceAboveSurfaceInMeters,float,n,n,n/a,"",""
botgarden_3-0-2 ns2:places_common minDistanceAboveSurfaceInMeters,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.minDistanceAboveSurfaceInMeters,Locality Information,"",Min distance above surface (m),"",minDistanceAboveSurfaceInMeters,float,n,n,n/a,"",""
bonsai_5-0-2 ns2:places_common maxDistanceAboveSurfaceInMeters,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.maxDistanceAboveSurfaceInMeters,Locality Information,"",Max distance above surface (m),"",maxDistanceAboveSurfaceInMeters,float,n,n,n/a,"",""
botgarden_3-0-2 ns2:places_common maxDistanceAboveSurfaceInMeters,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.maxDistanceAboveSurfaceInMeters,Locality Information,"",Max distance above surface (m),"",maxDistanceAboveSurfaceInMeters,float,n,n,n/a,"",""
bonsai_5-0-2 ns2:places_common vCoordSource,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.vCoordSource,Locality Information,"",Coordinate source,"",vCoordSource,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:places_common vCoordSource,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.vCoordSource,Locality Information,"",Coordinate source,"",vCoordSource,string,n,n,n/a,"",""
bonsai_5-0-2 ns2:places_common vCoordSourceRefId,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.vCoordSourceRefId,Locality Information,"",Coordinate source detail,"",vCoordSourceRefId,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:places_common vCoordSourceRefId,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.vCoordSourceRefId,Locality Information,"",Coordinate source detail,"",vCoordSourceRefId,string,n,n,n/a,"",""
bonsai_5-0-2 ns2:places_common decimalLatitude,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.decimalLatitude,Georeference Information,Georeference,Georeference decimal latitude,placeGeoRefGroupList > placeGeoRefGroup,decimalLatitude,float,n,n,y,"",""
botgarden_3-0-2 ns2:places_common decimalLatitude,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.decimalLatitude,Georeference Information,Georeference,Georeference decimal latitude,placeGeoRefGroupList > placeGeoRefGroup,decimalLatitude,float,n,n,y,"",""
bonsai_5-0-2 ns2:places_common decimalLongitude,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.decimalLongitude,Georeference Information,Georeference,Georeference decimal longitude,placeGeoRefGroupList > placeGeoRefGroup,decimalLongitude,float,n,n,y,"",""
botgarden_3-0-2 ns2:places_common decimalLongitude,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.decimalLongitude,Georeference Information,Georeference,Georeference decimal longitude,placeGeoRefGroupList > placeGeoRefGroup,decimalLongitude,float,n,n,y,"",""
bonsai_5-0-2 ns2:places_common geodeticDatum,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.geodeticDatum,Georeference Information,Georeference,Georeference datum,placeGeoRefGroupList > placeGeoRefGroup,geodeticDatum,string,n,n,y,option list: geodeticDatums,"epsg4267-nad27, epsg4269-nad83, epsg4326-wgs84, unknown"
botgarden_3-0-2 ns2:places_common geodeticDatum,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.geodeticDatum,Georeference Information,Georeference,Georeference datum,placeGeoRefGroupList > placeGeoRefGroup,geodeticDatum,string,n,n,y,option list: geodeticDatums,"ADG66, NAD27, NAD83, NAD83&amp;WGS84, Not Recorded, WGS84"
bonsai_5-0-2 ns2:places_common coordUncertaintyInMeters,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.coordUncertaintyInMeters,Georeference Information,Georeference,Georeference uncertainty (m),placeGeoRefGroupList > placeGeoRefGroup,coordUncertaintyInMeters,integer,n,n,y,"",""
botgarden_3-0-2 ns2:places_common coordUncertaintyInMeters,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.coordUncertaintyInMeters,Georeference Information,Georeference,Georeference uncertainty (m),placeGeoRefGroupList > placeGeoRefGroup,coordUncertaintyInMeters,integer,n,n,y,"",""
bonsai_5-0-2 ns2:places_common coordPrecision,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.coordPrecision,Georeference Information,Georeference,Georeference precision,placeGeoRefGroupList > placeGeoRefGroup,coordPrecision,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common coordPrecision,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.coordPrecision,Georeference Information,Georeference,Georeference precision,placeGeoRefGroupList > placeGeoRefGroup,coordPrecision,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common pointRadiusSpatialFit,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.pointRadiusSpatialFit,Georeference Information,Georeference,Georeference point radius spatial fit,placeGeoRefGroupList > placeGeoRefGroup,pointRadiusSpatialFit,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common pointRadiusSpatialFit,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.pointRadiusSpatialFit,Georeference Information,Georeference,Georeference point radius spatial fit,placeGeoRefGroupList > placeGeoRefGroup,pointRadiusSpatialFit,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common footprintWKT,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.footprintWKT,Georeference Information,Georeference,Georeference footprint WKT,placeGeoRefGroupList > placeGeoRefGroup,footprintWKT,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common footprintWKT,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.footprintWKT,Georeference Information,Georeference,Georeference footprint WKT,placeGeoRefGroupList > placeGeoRefGroup,footprintWKT,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common footprintSRS,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.footprintSRS,Georeference Information,Georeference,Georeference footprint SRS,placeGeoRefGroupList > placeGeoRefGroup,footprintSRS,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common footprintSRS,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.footprintSRS,Georeference Information,Georeference,Georeference footprint SRS,placeGeoRefGroupList > placeGeoRefGroup,footprintSRS,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common footprintSpatialFit,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.footprintSpatialFit,Georeference Information,Georeference,Georeference footprint spatial fit,placeGeoRefGroupList > placeGeoRefGroup,footprintSpatialFit,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common footprintSpatialFit,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.footprintSpatialFit,Georeference Information,Georeference,Georeference footprint spatial fit,placeGeoRefGroupList > placeGeoRefGroup,footprintSpatialFit,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common geoReferencedBy,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.geoReferencedBy,Georeference Information,Georeference,Georeferenced by,placeGeoRefGroupList > placeGeoRefGroup,geoReferencedBy,string,n,n,y,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:places_common geoReferencedBy,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.geoReferencedBy,Georeference Information,Georeference,Georeferenced by,placeGeoRefGroupList > placeGeoRefGroup,geoReferencedBy,string,n,n,y,authority: person/local; authority: organization/local,""
bonsai_5-0-2 ns2:places_common geoRefProtocol,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefProtocol,Georeference Information,Georeference,Georeference protocol,placeGeoRefGroupList > placeGeoRefGroup,geoRefProtocol,string,n,n,y,option list: geoRefProtocols,"biogeomancer, chapman-wieczorek-2006-guide-best-practices-georeferencing, georeferencing-dummies, manis-herpnet-ornis-georeferencing-guidelines"
botgarden_3-0-2 ns2:places_common geoRefProtocol,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefProtocol,Georeference Information,Georeference,Georeference protocol,placeGeoRefGroupList > placeGeoRefGroup,geoRefProtocol,string,n,n,y,option list: geoRefProtocols,"biogeomancer, chapman-wieczorek-2006-guide-best-practices-georeferencing, georeferencing-dummies, manis-herpnet-ornis-georeferencing-guidelines"
bonsai_5-0-2 ns2:places_common geoRefSource,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefSource,Georeference Information,Georeference,Georeference source,placeGeoRefGroupList > placeGeoRefGroup,geoRefSource,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common geoRefSource,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefSource,Georeference Information,Georeference,Georeference source,placeGeoRefGroupList > placeGeoRefGroup,geoRefSource,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common geoRefVerificationStatus,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefVerificationStatus,Georeference Information,Georeference,Georeference verification,placeGeoRefGroupList > placeGeoRefGroup,geoRefVerificationStatus,string,n,n,y,option list: geoRefVerificationStatuses,"unverified, verified-contributor, verified-data-custodian"
botgarden_3-0-2 ns2:places_common geoRefVerificationStatus,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefVerificationStatus,Georeference Information,Georeference,Georeference verification,placeGeoRefGroupList > placeGeoRefGroup,geoRefVerificationStatus,string,n,n,y,option list: geoRefVerificationStatuses,"unverified, verified-contributor, verified-data-custodian"
bonsai_5-0-2 ns2:places_common geoRefRemarks,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefRemarks,Georeference Information,Georeference,Georeference remarks,placeGeoRefGroupList > placeGeoRefGroup,geoRefRemarks,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common geoRefRemarks,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefRemarks,Georeference Information,Georeference,Georeference remarks,placeGeoRefGroupList > placeGeoRefGroup,geoRefRemarks,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common geoRefPlaceName,bonsai_5-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefPlaceName,Georeference Information,Georeference,Georeference place name,placeGeoRefGroupList > placeGeoRefGroup,geoRefPlaceName,string,n,n,y,"",""
botgarden_3-0-2 ns2:places_common geoRefPlaceName,botgarden_3-0-2,place,ns2:places_common,ns2:places_common,places_common.geoRefPlaceName,Georeference Information,Georeference,Georeference place name,placeGeoRefGroupList > placeGeoRefGroup,geoRefPlaceName,string,n,n,y,"",""
bonsai_5-0-2 ns2:places_common dateDisplayDate,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Place Information,Term > Term date,Display date,placeTermGroupList > placeTermGroup > nameDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateDisplayDate,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Place Information,Term > Term date,Display date,placeTermGroupList > placeTermGroup > nameDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common datePeriod,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Place Information,Term > Term date,Period,placeTermGroupList > placeTermGroup > nameDateGroup,datePeriod,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common datePeriod,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Place Information,Term > Term date,Period,placeTermGroupList > placeTermGroup > nameDateGroup,datePeriod,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateAssociation,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Place Information,Term > Term date,Association,placeTermGroupList > placeTermGroup > nameDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateAssociation,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Place Information,Term > Term date,Association,placeTermGroupList > placeTermGroup > nameDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateNote,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Place Information,Term > Term date,Note,placeTermGroupList > placeTermGroup > nameDateGroup,dateNote,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateNote,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Place Information,Term > Term date,Note,placeTermGroupList > placeTermGroup > nameDateGroup,dateNote,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateEarliestSingleYear,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Place Information,Term > Term date,Earliest/single year,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateEarliestSingleYear,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Place Information,Term > Term date,Earliest/single year,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateEarliestSingleMonth,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Place Information,Term > Term date,Earliest/single month,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateEarliestSingleMonth,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Place Information,Term > Term date,Earliest/single month,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateEarliestSingleDay,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Place Information,Term > Term date,Earliest/single day,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateEarliestSingleDay,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Place Information,Term > Term date,Earliest/single day,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateEarliestSingleEra,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Place Information,Term > Term date,Earliest/single era,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
botgarden_3-0-2 ns2:places_common dateEarliestSingleEra,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Place Information,Term > Term date,Earliest/single era,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
bonsai_5-0-2 ns2:places_common dateEarliestSingleCertainty,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Place Information,Term > Term date,Earliest/single certainty,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
botgarden_3-0-2 ns2:places_common dateEarliestSingleCertainty,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Place Information,Term > Term date,Earliest/single certainty,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
bonsai_5-0-2 ns2:places_common dateEarliestSingleQualifier,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Term > Term date,Earliest/single qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
botgarden_3-0-2 ns2:places_common dateEarliestSingleQualifier,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Term > Term date,Earliest/single qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-2 ns2:places_common dateEarliestSingleQualifierValue,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Place Information,Term > Term date,Earliest/single qualifier value,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateEarliestSingleQualifierValue,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Place Information,Term > Term date,Earliest/single qualifier value,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateEarliestSingleQualifierUnit,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Place Information,Term > Term date,Earliest/single qualifier unit,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
botgarden_3-0-2 ns2:places_common dateEarliestSingleQualifierUnit,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Place Information,Term > Term date,Earliest/single qualifier unit,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
bonsai_5-0-2 ns2:places_common dateLatestYear,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Place Information,Term > Term date,Latest year,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateLatestYear,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Place Information,Term > Term date,Latest year,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateLatestMonth,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Place Information,Term > Term date,Latest month,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateLatestMonth,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Place Information,Term > Term date,Latest month,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateLatestDay,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Place Information,Term > Term date,Latest day,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateLatestDay,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Place Information,Term > Term date,Latest day,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateLatestEra,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Place Information,Term > Term date,Latest era,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
botgarden_3-0-2 ns2:places_common dateLatestEra,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Place Information,Term > Term date,Latest era,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
bonsai_5-0-2 ns2:places_common dateLatestCertainty,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Place Information,Term > Term date,Latest certainty,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
botgarden_3-0-2 ns2:places_common dateLatestCertainty,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Place Information,Term > Term date,Latest certainty,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
bonsai_5-0-2 ns2:places_common dateLatestQualifier,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Term > Term date,Latest qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
botgarden_3-0-2 ns2:places_common dateLatestQualifier,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Term > Term date,Latest qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-2 ns2:places_common dateLatestQualifierValue,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Place Information,Term > Term date,Latest qualifier value,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateLatestQualifierValue,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Place Information,Term > Term date,Latest qualifier value,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateLatestQualifierUnit,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Place Information,Term > Term date,Latest qualifier unit,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
botgarden_3-0-2 ns2:places_common dateLatestQualifierUnit,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Place Information,Term > Term date,Latest qualifier unit,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
bonsai_5-0-2 ns2:places_common dateEarliestScalarValue,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Place Information,Term > Term date,Earliest represented date,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateEarliestScalarValue,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Place Information,Term > Term date,Earliest represented date,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateLatestScalarValue,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Place Information,Term > Term date,Latest represented date,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateLatestScalarValue,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Place Information,Term > Term date,Latest represented date,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common scalarValuesComputed,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Place Information,Term > Term date,Represented dates computed,placeTermGroupList > placeTermGroup > nameDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common scalarValuesComputed,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Place Information,Term > Term date,Represented dates computed,placeTermGroupList > placeTermGroup > nameDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateDisplayDate,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Place Information,Ownership > Ownership date,Display date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateDisplayDate,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Place Information,Ownership > Ownership date,Display date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common datePeriod,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Place Information,Ownership > Ownership date,Period,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,datePeriod,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common datePeriod,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Place Information,Ownership > Ownership date,Period,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,datePeriod,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:places_common dateAssociation,bonsai_5-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Place Information,Ownership > Ownership date,Association,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:places_common dateAssociation,botgarden_3-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Place Information,Ownership > Ownership date,Association,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"",""
