fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
materials_3-0-6 transport ns2:transports_common shippingQuoteProvider,materials_3-0-6,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteProvider,Cost Information,"",Shipping quote provider,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteProvider,string,n,n,y,authority: person/local; authority: organization/local,""
materials_3-0-6 transport ns2:transports_common shippingQuoteCurrency,materials_3-0-6,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteCurrency,Cost Information,"",Shipping quote currency,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteCurrency,string,n,n,y,vocabulary: currency,""
materials_3-0-6 transport ns2:transports_common shippingQuoteValue,materials_3-0-6,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteValue,Cost Information,"",Shipping quote value,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteValue,float,n,n,y,"",""
materials_3-0-6 transport ns2:transports_common shippingQuoteDate,materials_3-0-6,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteDate,Cost Information,"",Shipping quote date,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteDate,date,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common referenceNumber,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.referenceNumber,Use of Collections Information,"",Reference number,"",referenceNumber,string,y,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common method,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.method,Use of Collections Information,"",Method,methodList,method,string,n,y,n,vocabulary: uocmethods,""
materials_3-0-6 uoc ns2:uoc_common collectionType,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.collectionType,Use of Collections Information,"",Collection type,collectionTypeList,collectionType,string,n,y,n,vocabulary: uoccollectiontypes,""
materials_3-0-6 uoc ns2:uoc_common projectId,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectId,Use of Collections Information,"",Project ID,"",projectId,string,n,n,n/a,vocabulary: uocprojectid,""
materials_3-0-6 uoc ns2:uoc_common subcollection,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.subcollection,Use of Collections Information,"",Subcollection,"",subcollection,string,n,n,n/a,vocabulary: uocsubcollections,""
materials_3-0-6 uoc ns2:uoc_common materialType,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.materialType,Use of Collections Information,"",Material type,materialTypeList,materialType,string,n,y,n,vocabulary: uocmaterialtypes,""
materials_3-0-6 uoc ns2:uoc_common user,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.user,Use of Collections Information,User,User name,userGroupList > userGroup,user,string,n,n,y,authority: person/local; authority: organization/local,""
materials_3-0-6 uoc ns2:uoc_common userUocRole,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userUocRole,Use of Collections Information,User,User role,userGroupList > userGroup,userUocRole,string,n,n,y,vocabulary: uocuserroles,""
materials_3-0-6 uoc ns2:uoc_common userInstitution,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitution,Use of Collections Information,User,User institution,userGroupList > userGroup,userInstitution,string,n,n,y,authority: organization/local,""
materials_3-0-6 uoc ns2:uoc_common userInstitutionRole,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitutionRole,Use of Collections Information,User,User institution role,userGroupList > userGroup,userInstitutionRole,string,n,n,y,vocabulary: uocusertypes,""
materials_3-0-6 uoc ns2:uoc_common title,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.title,Use of Collections Information,"",Title,"",title,string,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common dateRequested,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateRequested,Use of Collections Information,"",Date requested,"",dateRequested,date,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common dateCompleted,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateCompleted,Use of Collections Information,"",Date completed,"",dateCompleted,date,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common occasion,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.occasion,Use of Collections Information,"",Occasion,occasionList,occasion,string,n,y,n,authority: concept/occasion,""
materials_3-0-6 uoc ns2:uoc_common projectDescription,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectDescription,Use of Collections Information,"",Project description,"",projectDescription,string,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common authorizedBy,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizedBy,Use of Collections Information,Authorization,Authorized by,authorizationGroupList > authorizationGroup,authorizedBy,string,n,n,y,authority: person/local; authority: organization/local,""
materials_3-0-6 uoc ns2:uoc_common authorizationDate,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationDate,Use of Collections Information,Authorization,Authorization date,authorizationGroupList > authorizationGroup,authorizationDate,date,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common authorizationStatus,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationStatus,Use of Collections Information,Authorization,Authorization status,authorizationGroupList > authorizationGroup,authorizationStatus,string,n,n,y,vocabulary: uocauthorizationstatuses,""
materials_3-0-6 uoc ns2:uoc_common authorizationNote,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationNote,Use of Collections Information,Authorization,Authorization note,authorizationGroupList > authorizationGroup,authorizationNote,string,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common useDate,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDate,Use of Collections Information,Start/ongoing date,Start/ongoing date,useDateGroupList > useDateGroup,useDate,date,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common useDateTimeNote,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateTimeNote,Use of Collections Information,Start/ongoing date,Start/ongoing date time note,useDateGroupList > useDateGroup,useDateTimeNote,string,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common useDateNumberOfVisitors,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateNumberOfVisitors,Use of Collections Information,Start/ongoing date,Start/ongoing date no. of visitors,useDateGroupList > useDateGroup,useDateNumberOfVisitors,integer,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common useDateHoursSpent,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateHoursSpent,Use of Collections Information,Start/ongoing date,Start/ongoing date hours spent,useDateGroupList > useDateGroup,useDateHoursSpent,float,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common useDateVisitorNote,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateVisitorNote,Use of Collections Information,Start/ongoing date,Start/ongoing date visitor note,useDateGroupList > useDateGroup,useDateVisitorNote,string,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common endDate,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.endDate,Use of Collections Information,"",End date,"",endDate,date,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common staffName,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffName,Use of Collections Information,Staff,Staff name,staffGroupList > staffGroup,staffName,string,n,n,y,authority: person/local; authority: organization/local,""
materials_3-0-6 uoc ns2:uoc_common staffRole,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffRole,Use of Collections Information,Staff,Staff role,staffGroupList > staffGroup,staffRole,string,n,n,y,vocabulary: uocstaffroles,""
materials_3-0-6 uoc ns2:uoc_common staffHours,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffHours,Use of Collections Information,Staff,Staff hours spent,staffGroupList > staffGroup,staffHours,float,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common staffNote,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffNote,Use of Collections Information,Staff,Staff note,staffGroupList > staffGroup,staffNote,string,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common location,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.location,Use of Collections Information,"",Location,locationList,location,string,n,y,n,authority: organization/local; authority: place/local; authority: location/local,""
materials_3-0-6 uoc ns2:uoc_common feeCurrency,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feeCurrency,Use of Collections Information,Fee charged,Fee currency,feeGroupList > feeGroup,feeCurrency,string,n,n,y,vocabulary: currency,""
materials_3-0-6 uoc ns2:uoc_common feeValue,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feeValue,Use of Collections Information,Fee charged,Fee value,feeGroupList > feeGroup,feeValue,float,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common feePaid,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feePaid,Use of Collections Information,Fee charged,Fee paid,feeGroupList > feeGroup,feePaid,boolean,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common feeNote,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feeNote,Use of Collections Information,Fee charged,Fee note,feeGroupList > feeGroup,feeNote,string,n,n,y,"",""
materials_3-0-6 uoc ns2:uoc_common note,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.note,Use of Collections Information,"",Note,"",note,string,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common provisos,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.provisos,Use of Collections Information,"",Provisos,"",provisos,string,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common obligationsFulfilled,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.obligationsFulfilled,Use of Collections Information,"",Obligations fulfilled,"",obligationsFulfilled,boolean,n,n,n/a,"",""
materials_3-0-6 uoc ns2:uoc_common result,materials_3-0-6,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.result,Use of Collections Information,"",Result,"",result,string,n,n,n/a,"",""
materials_3-0-6 work ns2:works_common termDisplayName,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termDisplayName,Work Information,Term,Term display name,workTermGroupList > workTermGroup,termDisplayName,string,y,n,y,"",""
materials_3-0-6 work ns2:works_common termName,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termName,Work Information,Term,Term name,workTermGroupList > workTermGroup,termName,string,n,n,y,"",""
materials_3-0-6 work ns2:works_common termQualifier,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termQualifier,Work Information,Term,Term qualifier,workTermGroupList > workTermGroup,termQualifier,string,n,n,y,"",""
materials_3-0-6 work ns2:works_common termStatus,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termStatus,Work Information,Term,Term status,workTermGroupList > workTermGroup,termStatus,string,n,n,y,option list: workTermStatuses,"complete, inprogress, quickaddedneedsattention"
materials_3-0-6 work ns2:works_common termType,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termType,Work Information,Term,Term type,workTermGroupList > workTermGroup,termType,string,n,n,y,"",""
materials_3-0-6 work ns2:works_common termFlag,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termFlag,Work Information,Term,Term flag,workTermGroupList > workTermGroup,termFlag,string,n,n,y,vocabulary: worktermflag,""
materials_3-0-6 work ns2:works_common termLanguage,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termLanguage,Work Information,Term,Term language,workTermGroupList > workTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
materials_3-0-6 work ns2:works_common termPrefForLang,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termPrefForLang,Work Information,Term,Term preferred for lang,workTermGroupList > workTermGroup,termPrefForLang,boolean,n,n,y,"",""
materials_3-0-6 work ns2:works_common termSource,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termSource,Work Information,Term > Source,Term source name,workTermGroupList > workTermGroup,termSource,string,n,n,y,authority: citation/local,""
materials_3-0-6 work ns2:works_common termSourceDetail,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termSourceDetail,Work Information,Term > Source,Term source detail,workTermGroupList > workTermGroup,termSourceDetail,string,n,n,y,"",""
materials_3-0-6 work ns2:works_common termSourceID,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termSourceID,Work Information,Term > Source,Term source ID,workTermGroupList > workTermGroup,termSourceID,string,n,n,y,"",""
materials_3-0-6 work ns2:works_common termSourceNote,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.termSourceNote,Work Information,Term > Source,Term source note,workTermGroupList > workTermGroup,termSourceNote,string,n,n,y,"",""
materials_3-0-6 work ns2:works_common workType,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.workType,Work Information,"",Work type,"",workType,string,n,n,n/a,vocabulary: worktype,""
materials_3-0-6 work ns2:works_common workDateGroup,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.workDateGroup,Work Information,"",Work date,workDateGroupList,workDateGroup,structured date group,n,y,n,"",""
materials_3-0-6 work ns2:works_common workHistoryNote,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.workHistoryNote,Work Information,"",History note,"",workHistoryNote,string,n,n,n/a,"",""
materials_3-0-6 work ns2:works_common creator,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.creator,Work Information,Creator,Creator name,creatorGroupList > creatorGroup,creator,string,n,n,y,authority: person/local; authority: organization/local,""
materials_3-0-6 work ns2:works_common creatorType,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.creatorType,Work Information,Creator,Creator type,creatorGroupList > creatorGroup,creatorType,string,n,n,y,vocabulary: workcreatortype,""
materials_3-0-6 work ns2:works_common publisher,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.publisher,Work Information,Publisher,Publisher name,publisherGroupList > publisherGroup,publisher,string,n,n,y,authority: person/local; authority: organization/local,""
materials_3-0-6 work ns2:works_common publisherType,materials_3-0-6,work,ns2:works_common,ns2:works_common,works_common.publisherType,Work Information,Publisher,Publisher type,publisherGroupList > publisherGroup,publisherType,string,n,n,y,vocabulary: workpublishertype,""
materials_3-0-6 work ext.address addressPlace1,materials_3-0-6,work,ns2:works_common,ext.address,ext.address.addressPlace1,Work Information,Address,Address line 1,addrGroupList > addrGroup,addressPlace1,string,n,n,y,"",""
materials_3-0-6 work ext.address addressPlace2,materials_3-0-6,work,ns2:works_common,ext.address,ext.address.addressPlace2,Work Information,Address,Address line 2,addrGroupList > addrGroup,addressPlace2,string,n,n,y,"",""
materials_3-0-6 work ext.address addressMunicipality,materials_3-0-6,work,ns2:works_common,ext.address,ext.address.addressMunicipality,Work Information,Address,Address municipality,addrGroupList > addrGroup,addressMunicipality,string,n,n,y,authority: place/local,""
materials_3-0-6 work ext.address addressStateOrProvince,materials_3-0-6,work,ns2:works_common,ext.address,ext.address.addressStateOrProvince,Work Information,Address,Address state/province,addrGroupList > addrGroup,addressStateOrProvince,string,n,n,y,authority: place/local,""
materials_3-0-6 work ext.address addressPostCode,materials_3-0-6,work,ns2:works_common,ext.address,ext.address.addressPostCode,Work Information,Address,Address postal code,addrGroupList > addrGroup,addressPostCode,string,n,n,y,"",""
materials_3-0-6 work ext.address addressCountry,materials_3-0-6,work,ns2:works_common,ext.address,ext.address.addressCountry,Work Information,Address,Address country,addrGroupList > addrGroup,addressCountry,string,n,n,y,authority: place/local,""
materials_3-0-6 work ext.address addressType,materials_3-0-6,work,ns2:works_common,ext.address,ext.address.addressType,Work Information,Address,Address type,addrGroupList > addrGroup,addressType,string,n,n,y,vocabulary: addresstype,""
materials_3-0-6 material ns2:materials_common termDisplayName,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termDisplayName,Material Information,Term,Term display name,materialTermGroupList > materialTermGroup,termDisplayName,string,y,n,y,"",""
materials_3-0-6 material ns2:materials_common termName,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termName,Material Information,Term,Term name,materialTermGroupList > materialTermGroup,termName,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common termQualifier,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termQualifier,Material Information,Term,Term qualifier,materialTermGroupList > materialTermGroup,termQualifier,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common termStatus,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termStatus,Material Information,Term,Term status,materialTermGroupList > materialTermGroup,termStatus,string,n,n,y,option list: materialTermStatuses,"accepted, provisional, rejected, under review"
materials_3-0-6 material ns2:materials_common termType,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termType,Material Information,Term,Term type,materialTermGroupList > materialTermGroup,termType,string,n,n,y,option list: materialTermTypes,"alternate descriptor, descriptor, used for term"
materials_3-0-6 material ns2:materials_common termFlag,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termFlag,Material Information,Term,Term flag,materialTermGroupList > materialTermGroup,termFlag,string,n,n,y,vocabulary: materialtermflag,""
materials_3-0-6 material ns2:materials_common historicalStatus,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.historicalStatus,Material Information,Term,Term historical status,materialTermGroupList > materialTermGroup,historicalStatus,string,n,n,y,option list: materialHistoricalStatuses,"both, current, historical, unknown"
materials_3-0-6 material ns2:materials_common termLanguage,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termLanguage,Material Information,Term,Term language,materialTermGroupList > materialTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
materials_3-0-6 material ns2:materials_common termPrefForLang,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termPrefForLang,Material Information,Term,Term preferred for lang,materialTermGroupList > materialTermGroup,termPrefForLang,boolean,n,n,y,"",""
materials_3-0-6 material ns2:materials_common termSource,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termSource,Material Information,Term > Source,Term source name,materialTermGroupList > materialTermGroup,termSource,string,n,n,y,authority: citation/local,""
materials_3-0-6 material ns2:materials_common termSourceDetail,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termSourceDetail,Material Information,Term > Source,Term source detail,materialTermGroupList > materialTermGroup,termSourceDetail,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common termSourceID,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termSourceID,Material Information,Term > Source,Term source ID,materialTermGroupList > materialTermGroup,termSourceID,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common termSourceNote,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.termSourceNote,Material Information,Term > Source,Term source note,materialTermGroupList > materialTermGroup,termSourceNote,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common featuredCollection,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.featuredCollection,Material Information,Featured collection,Featured collection name,featuredCollectionGroupList > featuredCollectionGroup,featuredCollection,string,n,n,y,authority: work/local; authority: work/shared,""
materials_3-0-6 material ns2:materials_common featuredCollectionNote,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.featuredCollectionNote,Material Information,Featured collection,Featured collection note,featuredCollectionGroupList > featuredCollectionGroup,featuredCollectionNote,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common publishTo,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.publishTo,Material Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary: publishto,""
materials_3-0-6 material ns2:materials_common materialCompositionFamilyName,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialCompositionFamilyName,Material Information,Composition,Composition family name,materialCompositionGroupList > materialCompositionGroup,materialCompositionFamilyName,string,n,n,y,authority: concept/materialclassification; authority: concept/sharedmaterialclassification,""
materials_3-0-6 material ns2:materials_common materialCompositionClassName,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialCompositionClassName,Material Information,Composition,Composition class name,materialCompositionGroupList > materialCompositionGroup,materialCompositionClassName,string,n,n,y,authority: concept/materialclassification; authority: concept/sharedmaterialclassification,""
materials_3-0-6 material ns2:materials_common materialCompositionGenericName,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialCompositionGenericName,Material Information,Composition,Composition generic name,materialCompositionGroupList > materialCompositionGroup,materialCompositionGenericName,string,n,n,y,authority: concept/materialclassification; authority: concept/sharedmaterialclassification,""
materials_3-0-6 material ns2:materials_common description,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.description,Material Information,"",Description,"",description,string,n,n,n/a,"",""
materials_3-0-6 material ns2:materials_common typicalUse,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.typicalUse,Material Information,"",Typical use,typicalUses,typicalUse,string,n,y,n,vocabulary: materialuse,""
materials_3-0-6 material ns2:materials_common discontinued,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.discontinued,Material Information,Discontinued,Discontinued status,"",discontinued,string,n,n,n/a,option list: yesNoValues,"no, yes"
materials_3-0-6 material ns2:materials_common discontinuedBy,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.discontinuedBy,Material Information,Discontinued,Discontinued by,"",discontinuedBy,string,n,n,n/a,authority: organization/local,""
materials_3-0-6 material ns2:materials_common discontinuedDate,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.discontinuedDate,Material Information,Discontinued,Discontinued date,"",discontinuedDate,structured date group,n,n,n/a,"",""
materials_3-0-6 material ns2:materials_common productionDate,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.productionDate,Material Information,"",Production date,"",productionDate,structured date group,n,n,n/a,"",""
materials_3-0-6 material ns2:materials_common productionNote,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.productionNote,Material Information,"",Production note,"",productionNote,string,n,n,n/a,"",""
materials_3-0-6 material ns2:materials_common materialProductionOrganization,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialProductionOrganization,Material Information,Production organization,Production organization name,materialProductionOrganizationGroupList > materialProductionOrganizationGroup,materialProductionOrganization,string,n,n,y,authority: organization/local,""
materials_3-0-6 material ns2:materials_common materialProductionOrganizationRole,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialProductionOrganizationRole,Material Information,Production organization,Production organization role,materialProductionOrganizationGroupList > materialProductionOrganizationGroup,materialProductionOrganizationRole,string,n,n,y,vocabulary: materialproductionrole,""
materials_3-0-6 material ns2:materials_common materialProductionPerson,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialProductionPerson,Material Information,Production person,Production person name,materialProductionPersonGroupList > materialProductionPersonGroup,materialProductionPerson,string,n,n,y,authority: person/local,""
materials_3-0-6 material ns2:materials_common materialProductionPersonRole,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialProductionPersonRole,Material Information,Production person,Production person role,materialProductionPersonGroupList > materialProductionPersonGroup,materialProductionPersonRole,string,n,n,y,vocabulary: materialproductionrole,""
materials_3-0-6 material ns2:materials_common materialProductionPlace,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialProductionPlace,Material Information,Production place,Production place name,materialProductionPlaceGroupList > materialProductionPlaceGroup,materialProductionPlace,string,n,n,y,authority: place/local,""
materials_3-0-6 material ns2:materials_common materialProductionPlaceRole,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialProductionPlaceRole,Material Information,Production place,Production place role,materialProductionPlaceGroupList > materialProductionPlaceGroup,materialProductionPlaceRole,string,n,n,y,vocabulary: materialproductionrole,""
materials_3-0-6 material ns2:materials_common featuredApplication,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.featuredApplication,Material Information,Featured application,Featured application name,featuredApplicationGroupList > featuredApplicationGroup,featuredApplication,string,n,n,y,authority: work/local; authority: work/shared,""
materials_3-0-6 material ns2:materials_common featuredApplicationNote,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.featuredApplicationNote,Material Information,Featured application,Featured application note,featuredApplicationGroupList > featuredApplicationGroup,featuredApplicationNote,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common materialCitationSource,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialCitationSource,Material Information,Citation,Citation source,materialCitationGroupList > materialCitationGroup,materialCitationSource,string,n,n,y,authority: citation/local,""
materials_3-0-6 material ns2:materials_common materialCitationSourceDetail,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialCitationSourceDetail,Material Information,Citation,Citation detail,materialCitationGroupList > materialCitationGroup,materialCitationSourceDetail,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common externalUrl,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.externalUrl,Material Information,External URL,External URL,externalUrlGroupList > externalUrlGroup,externalUrl,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common externalUrlNote,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.externalUrlNote,Material Information,External URL,External URL note,externalUrlGroupList > externalUrlGroup,externalUrlNote,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common additionalResource,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.additionalResource,Material Information,External standard,External standard name,additionalResourceGroupList > additionalResourceGroup,additionalResource,string,n,n,y,vocabulary: materialresource,""
materials_3-0-6 material ns2:materials_common additionalResourceNote,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.additionalResourceNote,Material Information,External standard,External standard note,additionalResourceGroupList > additionalResourceGroup,additionalResourceNote,string,n,n,y,"",""
materials_3-0-6 material ns2:materials_common materialTermAttributionContributingOrganization,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialTermAttributionContributingOrganization,Material Information,Term creator,Term creator organization,materialTermAttributionContributingGroupList > materialTermAttributionContributingGroup,materialTermAttributionContributingOrganization,string,n,n,y,authority: organization/local,""
materials_3-0-6 material ns2:materials_common materialTermAttributionContributingPerson,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialTermAttributionContributingPerson,Material Information,Term creator,Term creator contributor,materialTermAttributionContributingGroupList > materialTermAttributionContributingGroup,materialTermAttributionContributingPerson,string,n,n,y,authority: person/local,""
materials_3-0-6 material ns2:materials_common materialTermAttributionContributingDate,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialTermAttributionContributingDate,Material Information,Term creator,Term creator date,materialTermAttributionContributingGroupList > materialTermAttributionContributingGroup,materialTermAttributionContributingDate,date,n,n,y,"",""
materials_3-0-6 material ns2:materials_common materialTermAttributionEditingOrganization,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialTermAttributionEditingOrganization,Material Information,Term editor,Term editor organization,materialTermAttributionEditingGroupList > materialTermAttributionEditingGroup,materialTermAttributionEditingOrganization,string,n,n,y,authority: organization/local,""
materials_3-0-6 material ns2:materials_common materialTermAttributionEditingPerson,materials_3-0-6,material,ns2:materials_common,ns2:materials_common,materials_common.materialTermAttributionEditingPerson,Material Information,Term editor,Term editor,materialTermAttributionEditingGroupList > materialTermAttributionEditingGroup,materialTermAttributionEditingPerson,string,n,n,y,authority: person/local,""
