fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
herbarium_2-0-2 ns2:places_common scalarValuesComputed,herbarium_2-0-2,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Georeference Information,Georeference > Georeference date,Represented dates computed,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
core_7-1-0 ns2:transports_common transportReferenceNumber,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportReferenceNumber,Transport Information,"",Transport reference number,"",transportReferenceNumber,string,y,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transportReferenceNumber,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportReferenceNumber,Transport Information,"",Transport reference number,"",transportReferenceNumber,string,y,n,n/a,"",""
core_7-1-0 ns2:transports_common transportMethod,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportMethod,Transport Information,"",Transport method,"",transportMethod,string,n,n,n/a,option list: transportMethodTypes,"LOFO freight, cargo aircraft, combi aircraft, common carrier, exclusive-use truck, expedited use freight, mail, non-commercial carrier, ocean freight, passenger aircraft, shuttle service"
herbarium_2-0-2 ns2:transports_common transportMethod,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportMethod,Transport Information,"",Transport method,"",transportMethod,string,n,n,n/a,option list: transportMethodTypes,"LOFO freight, cargo aircraft, combi aircraft, common carrier, exclusive-use truck, expedited use freight, mail, non-commercial carrier, ocean freight, passenger aircraft, shuttle service"
core_7-1-0 ns2:transports_common numberOfCrates,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.numberOfCrates,Transport Information,"",Number of crates/objects,"",numberOfCrates,integer,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common numberOfCrates,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.numberOfCrates,Transport Information,"",Number of crates/objects,"",numberOfCrates,integer,n,n,n/a,"",""
core_7-1-0 ns2:transports_common transporter,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transporter,Transport Information,Transporter,Transporter name,"",transporter,string,n,n,n/a,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:transports_common transporter,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transporter,Transport Information,Transporter,Transporter name,"",transporter,string,n,n,n/a,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:transports_common transporterContact,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContact,Transport Information,Transporter,Transporter contact,"",transporterContact,string,n,n,n/a,authority: person/local,""
herbarium_2-0-2 ns2:transports_common transporterContact,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContact,Transport Information,Transporter,Transporter contact,"",transporterContact,string,n,n,n/a,authority: person/local,""
core_7-1-0 ns2:transports_common transporterContactNumber,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContactNumber,Transport Information,Transporter,Transporter contact number,"",transporterContactNumber,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transporterContactNumber,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContactNumber,Transport Information,Transporter,Transporter contact number,"",transporterContactNumber,string,n,n,n/a,"",""
core_7-1-0 ns2:transports_common transportAuthorizer,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizer,Transport Information,Authorization,Transport authorizer,"",transportAuthorizer,string,n,n,n/a,authority: person/local,""
herbarium_2-0-2 ns2:transports_common transportAuthorizer,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizer,Transport Information,Authorization,Transport authorizer,"",transportAuthorizer,string,n,n,n/a,authority: person/local,""
core_7-1-0 ns2:transports_common transportAuthorizationDate,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizationDate,Transport Information,Authorization,Authorization date,"",transportAuthorizationDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transportAuthorizationDate,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizationDate,Transport Information,Authorization,Authorization date,"",transportAuthorizationDate,date,n,n,n/a,"",""
core_7-1-0 ns2:transports_common transportTrackingNumber,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumber,Transport Information,Tracking number,Tracking number,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumber,string,n,n,y,"",""
herbarium_2-0-2 ns2:transports_common transportTrackingNumber,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumber,Transport Information,Tracking number,Tracking number,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumber,string,n,n,y,"",""
core_7-1-0 ns2:transports_common transportTrackingNumberNote,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumberNote,Transport Information,Tracking number,Tracking number note,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumberNote,string,n,n,y,"",""
herbarium_2-0-2 ns2:transports_common transportTrackingNumberNote,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumberNote,Transport Information,Tracking number,Tracking number note,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumberNote,string,n,n,y,"",""
core_7-1-0 ns2:transports_common departurePoint,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.departurePoint,Transport Information,Departure,Departure point,"",departurePoint,string,n,n,n/a,authority: organization/local; authority: place/local,""
herbarium_2-0-2 ns2:transports_common departurePoint,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.departurePoint,Transport Information,Departure,Departure point,"",departurePoint,string,n,n,n/a,authority: organization/local; authority: place/local,""
core_7-1-0 ns2:transports_common transportDepartureDate,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureDate,Transport Information,Departure,Departure date,"",transportDepartureDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transportDepartureDate,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureDate,Transport Information,Departure,Departure date,"",transportDepartureDate,date,n,n,n/a,"",""
core_7-1-0 ns2:transports_common transportDepartureTime,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureTime,Transport Information,Departure,Departure time,"",transportDepartureTime,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transportDepartureTime,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureTime,Transport Information,Departure,Departure time,"",transportDepartureTime,string,n,n,n/a,"",""
core_7-1-0 ns2:transports_common destination,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.destination,Transport Information,Arrival,Arrival point,"",destination,string,n,n,n/a,authority: place/local; authority: organization/local,""
herbarium_2-0-2 ns2:transports_common destination,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.destination,Transport Information,Arrival,Arrival point,"",destination,string,n,n,n/a,authority: place/local; authority: organization/local,""
core_7-1-0 ns2:transports_common transportArrivalDate,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalDate,Transport Information,Arrival,Arrival date,"",transportArrivalDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transportArrivalDate,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalDate,Transport Information,Arrival,Arrival date,"",transportArrivalDate,date,n,n,n/a,"",""
core_7-1-0 ns2:transports_common transportArrivalTime,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalTime,Transport Information,Arrival,Arrival time,"",transportArrivalTime,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transportArrivalTime,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalTime,Transport Information,Arrival,Arrival time,"",transportArrivalTime,string,n,n,n/a,"",""
core_7-1-0 ns2:transports_common courier,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.courier,Transport Information,"",Courier name,courierGroupList > courierGroup,courier,string,n,n,y,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:transports_common courier,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.courier,Transport Information,"",Courier name,courierGroupList > courierGroup,courier,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:transports_common courierContactNumber,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.courierContactNumber,Transport Information,"",Courier contact number,courierGroupList > courierGroup,courierContactNumber,string,n,n,y,"",""
herbarium_2-0-2 ns2:transports_common courierContactNumber,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.courierContactNumber,Transport Information,"",Courier contact number,courierGroupList > courierGroup,courierContactNumber,string,n,n,y,"",""
core_7-1-0 ns2:transports_common transportRemarks,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportRemarks,Transport Information,"",Note,"",transportRemarks,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common transportRemarks,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportRemarks,Transport Information,"",Note,"",transportRemarks,string,n,n,n/a,"",""
core_7-1-0 ns2:transports_common transportCostType,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostType,Cost Information,"",Transport cost type,"",transportCostType,string,n,n,n/a,vocabulary: transportcosttype,""
herbarium_2-0-2 ns2:transports_common transportCostType,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostType,Cost Information,"",Transport cost type,"",transportCostType,string,n,n,n/a,vocabulary: transportcosttype,""
core_7-1-0 ns2:transports_common transportCostResponsibleParty,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostResponsibleParty,Cost Information,"",Transport cost responsible party,"",transportCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
herbarium_2-0-2 ns2:transports_common transportCostResponsibleParty,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostResponsibleParty,Cost Information,"",Transport cost responsible party,"",transportCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
core_7-1-0 ns2:transports_common insuranceCostResponsibleParty,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.insuranceCostResponsibleParty,Cost Information,"",Insurance/indemnity cost responsible party,"",insuranceCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
herbarium_2-0-2 ns2:transports_common insuranceCostResponsibleParty,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.insuranceCostResponsibleParty,Cost Information,"",Insurance/indemnity cost responsible party,"",insuranceCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
core_7-1-0 ns2:transports_common finalShippingCostCurrency,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostCurrency,Cost Information,Final shipping cost,Final shipping cost currency,"",finalShippingCostCurrency,string,n,n,n/a,vocabulary: currency,""
herbarium_2-0-2 ns2:transports_common finalShippingCostCurrency,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostCurrency,Cost Information,Final shipping cost,Final shipping cost currency,"",finalShippingCostCurrency,string,n,n,n/a,vocabulary: currency,""
core_7-1-0 ns2:transports_common finalShippingCostValue,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostValue,Cost Information,Final shipping cost,Final shipping cost value,"",finalShippingCostValue,float,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common finalShippingCostValue,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostValue,Cost Information,Final shipping cost,Final shipping cost value,"",finalShippingCostValue,float,n,n,n/a,"",""
core_7-1-0 ns2:transports_common customsBroker,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBroker,Cost Information,Customs broker,Customs broker name,"",customsBroker,string,n,n,n/a,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:transports_common customsBroker,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBroker,Cost Information,Customs broker,Customs broker name,"",customsBroker,string,n,n,n/a,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:transports_common customsBrokerContact,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBrokerContact,Cost Information,Customs broker,Customs broker contact,"",customsBrokerContact,string,n,n,n/a,authority: person/local,""
herbarium_2-0-2 ns2:transports_common customsBrokerContact,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBrokerContact,Cost Information,Customs broker,Customs broker contact,"",customsBrokerContact,string,n,n,n/a,authority: person/local,""
core_7-1-0 ns2:transports_common customsDeclaredValueCurrency,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueCurrency,Cost Information,Declared value for customs,Declared value for customs currency,"",customsDeclaredValueCurrency,string,n,n,n/a,vocabulary: currency,""
herbarium_2-0-2 ns2:transports_common customsDeclaredValueCurrency,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueCurrency,Cost Information,Declared value for customs,Declared value for customs currency,"",customsDeclaredValueCurrency,string,n,n,n/a,vocabulary: currency,""
core_7-1-0 ns2:transports_common customsDeclaredValueAmount,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueAmount,Cost Information,Declared value for customs,Declared value for customs amount,"",customsDeclaredValueAmount,float,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common customsDeclaredValueAmount,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueAmount,Cost Information,Declared value for customs,Declared value for customs amount,"",customsDeclaredValueAmount,float,n,n,n/a,"",""
core_7-1-0 ns2:transports_common customsFeeCurrency,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeCurrency,Cost Information,Customs fee,Customs fee currency,"",customsFeeCurrency,string,n,n,n/a,vocabulary: currency,""
herbarium_2-0-2 ns2:transports_common customsFeeCurrency,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeCurrency,Cost Information,Customs fee,Customs fee currency,"",customsFeeCurrency,string,n,n,n/a,vocabulary: currency,""
core_7-1-0 ns2:transports_common customsFeeValue,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeValue,Cost Information,Customs fee,Customs fee value,"",customsFeeValue,float,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common customsFeeValue,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeValue,Cost Information,Customs fee,Customs fee value,"",customsFeeValue,float,n,n,n/a,"",""
core_7-1-0 ns2:transports_common customsFeeNote,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeNote,Cost Information,Customs fee,Customs fee note,"",customsFeeNote,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:transports_common customsFeeNote,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeNote,Cost Information,Customs fee,Customs fee note,"",customsFeeNote,string,n,n,n/a,"",""
core_7-1-0 ns2:transports_common additionalCostsType,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsType,Cost Information,Additional cost,Additional cost type,additionalCostsGroupList > additionalCostsGroup,additionalCostsType,string,n,n,y,vocabulary: transportadditionalcosttype,""
herbarium_2-0-2 ns2:transports_common additionalCostsType,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsType,Cost Information,Additional cost,Additional cost type,additionalCostsGroupList > additionalCostsGroup,additionalCostsType,string,n,n,y,vocabulary: transportadditionalcosttype,""
core_7-1-0 ns2:transports_common additionalCostsCurrency,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsCurrency,Cost Information,Additional cost,Additional cost currency,additionalCostsGroupList > additionalCostsGroup,additionalCostsCurrency,string,n,n,y,vocabulary: currency,""
herbarium_2-0-2 ns2:transports_common additionalCostsCurrency,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsCurrency,Cost Information,Additional cost,Additional cost currency,additionalCostsGroupList > additionalCostsGroup,additionalCostsCurrency,string,n,n,y,vocabulary: currency,""
core_7-1-0 ns2:transports_common additionalCostsValue,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsValue,Cost Information,Additional cost,Additional cost value,additionalCostsGroupList > additionalCostsGroup,additionalCostsValue,float,n,n,y,"",""
herbarium_2-0-2 ns2:transports_common additionalCostsValue,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsValue,Cost Information,Additional cost,Additional cost value,additionalCostsGroupList > additionalCostsGroup,additionalCostsValue,float,n,n,y,"",""
core_7-1-0 ns2:transports_common shippingQuoteProvider,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteProvider,Cost Information,"",Shipping quote provider,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteProvider,string,n,n,y,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:transports_common shippingQuoteProvider,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteProvider,Cost Information,"",Shipping quote provider,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteProvider,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:transports_common shippingQuoteCurrency,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteCurrency,Cost Information,"",Shipping quote currency,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteCurrency,string,n,n,y,vocabulary: currency,""
herbarium_2-0-2 ns2:transports_common shippingQuoteCurrency,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteCurrency,Cost Information,"",Shipping quote currency,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteCurrency,string,n,n,y,vocabulary: currency,""
core_7-1-0 ns2:transports_common shippingQuoteValue,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteValue,Cost Information,"",Shipping quote value,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteValue,float,n,n,y,"",""
herbarium_2-0-2 ns2:transports_common shippingQuoteValue,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteValue,Cost Information,"",Shipping quote value,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteValue,float,n,n,y,"",""
core_7-1-0 ns2:transports_common shippingQuoteDate,core_7-1-0,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteDate,Cost Information,"",Shipping quote date,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteDate,date,n,n,y,"",""
herbarium_2-0-2 ns2:transports_common shippingQuoteDate,herbarium_2-0-2,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteDate,Cost Information,"",Shipping quote date,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteDate,date,n,n,y,"",""
core_7-1-0 ns2:uoc_common referenceNumber,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.referenceNumber,Use of Collections Information,"",Reference number,"",referenceNumber,string,y,n,n/a,"",""
herbarium_2-0-2 ns2:uoc_common referenceNumber,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.referenceNumber,Use of Collections Information,"",Reference number,"",referenceNumber,string,y,n,n/a,"",""
core_7-1-0 ns2:uoc_common method,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.method,Use of Collections Information,"",Method,methodList,method,string,n,y,n,vocabulary: uocmethods,""
herbarium_2-0-2 ns2:uoc_common method,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.method,Use of Collections Information,"",Method,methodList,method,string,n,y,n,vocabulary: uocmethods,""
core_7-1-0 ns2:uoc_common collectionType,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.collectionType,Use of Collections Information,"",Collection type,collectionTypeList,collectionType,string,n,y,n,vocabulary: uoccollectiontypes,""
herbarium_2-0-2 ns2:uoc_common collectionType,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.collectionType,Use of Collections Information,"",Collection type,collectionTypeList,collectionType,string,n,y,n,vocabulary: uoccollectiontypes,""
core_7-1-0 ns2:uoc_common projectId,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectId,Use of Collections Information,"",Project ID,"",projectId,string,n,n,n/a,vocabulary: uocprojectid,""
herbarium_2-0-2 ns2:uoc_common projectId,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectId,Use of Collections Information,"",Project ID,"",projectId,string,n,n,n/a,vocabulary: uocprojectid,""
core_7-1-0 ns2:uoc_common subcollection,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.subcollection,Use of Collections Information,"",Subcollection,"",subcollection,string,n,n,n/a,vocabulary: uocsubcollections,""
herbarium_2-0-2 ns2:uoc_common subcollection,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.subcollection,Use of Collections Information,"",Subcollection,"",subcollection,string,n,n,n/a,vocabulary: uocsubcollections,""
core_7-1-0 ns2:uoc_common materialType,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.materialType,Use of Collections Information,"",Material type,materialTypeList,materialType,string,n,y,n,vocabulary: uocmaterialtypes,""
herbarium_2-0-2 ns2:uoc_common materialType,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.materialType,Use of Collections Information,"",Material type,materialTypeList,materialType,string,n,y,n,vocabulary: uocmaterialtypes,""
core_7-1-0 ns2:uoc_common user,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.user,Use of Collections Information,User,User name,userGroupList > userGroup,user,string,n,n,y,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:uoc_common user,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.user,Use of Collections Information,User,User name,userGroupList > userGroup,user,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:uoc_common userUocRole,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userUocRole,Use of Collections Information,User,User role,userGroupList > userGroup,userUocRole,string,n,n,y,vocabulary: uocuserroles,""
herbarium_2-0-2 ns2:uoc_common userUocRole,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userUocRole,Use of Collections Information,User,User role,userGroupList > userGroup,userUocRole,string,n,n,y,vocabulary: uocuserroles,""
core_7-1-0 ns2:uoc_common userInstitution,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitution,Use of Collections Information,User,User institution,userGroupList > userGroup,userInstitution,string,n,n,y,authority: organization/local,""
herbarium_2-0-2 ns2:uoc_common userInstitution,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitution,Use of Collections Information,User,User institution,userGroupList > userGroup,userInstitution,string,n,n,y,authority: organization/local,""
core_7-1-0 ns2:uoc_common userInstitutionRole,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitutionRole,Use of Collections Information,User,User institution role,userGroupList > userGroup,userInstitutionRole,string,n,n,y,vocabulary: uocusertypes,""
herbarium_2-0-2 ns2:uoc_common userInstitutionRole,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitutionRole,Use of Collections Information,User,User institution role,userGroupList > userGroup,userInstitutionRole,string,n,n,y,vocabulary: uocusertypes,""
core_7-1-0 ns2:uoc_common title,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.title,Use of Collections Information,"",Title,"",title,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:uoc_common title,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.title,Use of Collections Information,"",Title,"",title,string,n,n,n/a,"",""
core_7-1-0 ns2:uoc_common dateRequested,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateRequested,Use of Collections Information,"",Date requested,"",dateRequested,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:uoc_common dateRequested,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateRequested,Use of Collections Information,"",Date requested,"",dateRequested,date,n,n,n/a,"",""
core_7-1-0 ns2:uoc_common dateCompleted,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateCompleted,Use of Collections Information,"",Date completed,"",dateCompleted,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:uoc_common dateCompleted,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateCompleted,Use of Collections Information,"",Date completed,"",dateCompleted,date,n,n,n/a,"",""
core_7-1-0 ns2:uoc_common occasion,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.occasion,Use of Collections Information,"",Occasion,occasionList,occasion,string,n,y,n,authority: concept/occasion,""
herbarium_2-0-2 ns2:uoc_common occasion,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.occasion,Use of Collections Information,"",Occasion,occasionList,occasion,string,n,y,n,authority: concept/occasion,""
core_7-1-0 ns2:uoc_common projectDescription,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectDescription,Use of Collections Information,"",Project description,"",projectDescription,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:uoc_common projectDescription,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectDescription,Use of Collections Information,"",Project description,"",projectDescription,string,n,n,n/a,"",""
core_7-1-0 ns2:uoc_common authorizedBy,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizedBy,Use of Collections Information,Authorization,Authorized by,authorizationGroupList > authorizationGroup,authorizedBy,string,n,n,y,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:uoc_common authorizedBy,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizedBy,Use of Collections Information,Authorization,Authorized by,authorizationGroupList > authorizationGroup,authorizedBy,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:uoc_common authorizationDate,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationDate,Use of Collections Information,Authorization,Authorization date,authorizationGroupList > authorizationGroup,authorizationDate,date,n,n,y,"",""
herbarium_2-0-2 ns2:uoc_common authorizationDate,herbarium_2-0-2,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationDate,Use of Collections Information,Authorization,Authorization date,authorizationGroupList > authorizationGroup,authorizationDate,date,n,n,y,"",""
core_7-1-0 ns2:uoc_common authorizationStatus,core_7-1-0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationStatus,Use of Collections Information,Authorization,Authorization status,authorizationGroupList > authorizationGroup,authorizationStatus,string,n,n,y,vocabulary: uocauthorizationstatuses,""
