profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values,record_type_machine_name,field_machine_name
anthro_8-0-0,Object,Textual inscription date,Object Description Information,Textual Inscription,structured date group,n,n,y,"","","",collectionobject,inscriptionContentDateGroup
anthro_8-0-0,Object,Textual inscription position,Object Description Information,Textual Inscription,string,n,n,y,option list,positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,inscriptionContentPosition
anthro_8-0-0,Object,Textual inscription script,Object Description Information,Textual Inscription,string,n,n,y,option list,scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals",collectionobject,inscriptionContentScript
anthro_8-0-0,Object,Textual inscription type,Object Description Information,Textual Inscription,string,n,n,y,option list,inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage",collectionobject,inscriptionContentType
anthro_8-0-0,Object,Textual inscription method,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentMethod
anthro_8-0-0,Object,Textual inscription interpretation,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentInterpretation
anthro_8-0-0,Object,Textual inscription translation,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentTranslation
anthro_8-0-0,Object,Textual inscription transliteration,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentTransliteration
anthro_8-0-0,Object,Non-textual inscription description,Object Description Information,Non-Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionDescription
anthro_8-0-0,Object,Non-textual inscription inscriber,Object Description Information,Non-Textual Inscription,string,n,n,y,authority,person/local; organization/local,"",collectionobject,inscriptionDescriptionInscriber
anthro_8-0-0,Object,Non-textual inscription date,Object Description Information,Non-Textual Inscription,structured date group,n,n,y,"","","",collectionobject,inscriptionDescriptionDateGroup
anthro_8-0-0,Object,Non-textual inscription position,Object Description Information,Non-Textual Inscription,string,n,n,y,option list,positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,inscriptionDescriptionPosition
anthro_8-0-0,Object,Non-textual inscription type,Object Description Information,Non-Textual Inscription,string,n,n,y,option list,inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage",collectionobject,inscriptionDescriptionType
anthro_8-0-0,Object,Non-textual inscription method,Object Description Information,Non-Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionDescriptionMethod
anthro_8-0-0,Object,Non-textual inscription interpretation,Object Description Information,Non-Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionDescriptionInterpretation
anthro_8-0-0,Object,Associated activity,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocActivity
anthro_8-0-0,Object,Associated activity type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocActivityType
anthro_8-0-0,Object,Associated activity note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocActivityNote
anthro_8-0-0,Object,Associated object,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocObject
anthro_8-0-0,Object,Associated object type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocObjectType
anthro_8-0-0,Object,Associated object note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocObjectNote
anthro_8-0-0,Object,Associated concept,Object History and Association Information,Associations,string,n,n,y,authority,concept/associated,"",collectionobject,assocConcept
anthro_8-0-0,Object,Associated concept type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocConceptType
anthro_8-0-0,Object,Associated concept note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocConceptNote
anthro_8-0-0,Object,Associated cultural affinity,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocCulturalContext
anthro_8-0-0,Object,Associated cultural affinity type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocCulturalContextType
anthro_8-0-0,Object,Associated cultural affinity note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocCulturalContextNote
anthro_8-0-0,Object,Associated organization,Object History and Association Information,Associations,string,n,n,y,authority,organization/local,"",collectionobject,assocOrganization
anthro_8-0-0,Object,Associated organization type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocOrganizationType
anthro_8-0-0,Object,Associated organization note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocOrganizationNote
anthro_8-0-0,Object,Associated person,Object History and Association Information,Associations,string,n,n,y,authority,person/local,"",collectionobject,assocPerson
anthro_8-0-0,Object,Associated person type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPersonType
anthro_8-0-0,Object,Associated person note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPersonNote
anthro_8-0-0,Object,Associated place,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPlace
anthro_8-0-0,Object,Associated place type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPlaceType
anthro_8-0-0,Object,Associated place note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPlaceNote
anthro_8-0-0,Object,Associated event,Object History and Association Information,Associations,string,n,n,n/a,"","","",collectionobject,assocEventName
anthro_8-0-0,Object,Associated event type,Object History and Association Information,Associations > Associated event,string,n,n,n/a,"","","",collectionobject,assocEventNameType
anthro_8-0-0,Object,Associated controlled event or period/era,Object History and Association Information,Associations,string,n,y,n,authority,chronology/event; chronology/era,"",collectionobject,assocEvent
anthro_8-0-0,Object,Associated event organization,Object History and Association Information,Associations,string,n,y,n,authority,organization/local,"",collectionobject,assocEventOrganization
anthro_8-0-0,Object,Associated event people,Object History and Association Information,Associations,string,n,y,n,"","","",collectionobject,assocEventPeople
anthro_8-0-0,Object,Associated event person,Object History and Association Information,Associations,string,n,y,n,authority,person/local,"",collectionobject,assocEventPerson
anthro_8-0-0,Object,Associated event place,Object History and Association Information,Associations,string,n,y,n,"","","",collectionobject,assocEventPlace
anthro_8-0-0,Object,Associated event note,Object History and Association Information,Associations,string,n,n,n/a,"","","",collectionobject,assocEventNote
anthro_8-0-0,Object,Associated date value,Object History and Association Information,Associations,structured date group,n,n,y,"","","",collectionobject,assocStructuredDateGroup
anthro_8-0-0,Object,Associated date type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocDateType
anthro_8-0-0,Object,Associated date note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocDateNote
anthro_8-0-0,Object,Object history note,Object History and Association Information,"",string,n,n,n/a,"","","",collectionobject,objectHistoryNote
anthro_8-0-0,Object,Previous owner name,Object History and Association Information,"",string,n,n,y,authority,person/local; organization/local,"",collectionobject,anthroOwner
anthro_8-0-0,Object,Previous ownership date,Object History and Association Information,"",structured date group,n,n,y,"","","",collectionobject,anthroOwnershipDateGroup
anthro_8-0-0,Object,Previous ownership category,Object History and Association Information,"",string,n,n,y,option list,ownershipCategories,"company, private, public",collectionobject,anthroOwnershipCategory
anthro_8-0-0,Object,Previous ownership place,Object History and Association Information,"",string,n,n,y,authority,place/local,"",collectionobject,anthroOwnershipPlace
anthro_8-0-0,Object,Previous ownership exchange method,Object History and Association Information,"",string,n,n,y,option list,ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure",collectionobject,anthroOwnershipMethod
anthro_8-0-0,Object,Previous ownership exchange price currency,Object History and Association Information,"",string,n,n,y,vocabulary,currency,"",collectionobject,anthroOwnershipPriceCurrency
anthro_8-0-0,Object,Previous ownership exchange price amount,Object History and Association Information,"",float,n,n,y,"","","",collectionobject,anthroOwnershipPriceAmount
anthro_8-0-0,Object,Previous ownership note,Object History and Association Information,"",string,n,n,y,"","","",collectionobject,anthroOwnershipNote
anthro_8-0-0,Object,Owner's personal experience,Object Owner's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,ownersPersonalExperience
anthro_8-0-0,Object,Owner's personal response,Object Owner's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,ownersPersonalResponse
anthro_8-0-0,Object,Owner's reference,Object Owner's Contribution Information,"",string,n,y,n,"","","",collectionobject,ownersReference
anthro_8-0-0,Object,Owner's contribution note,Object Owner's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,ownersContributionNote
anthro_8-0-0,Object,Viewer's role,Object Viewer's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,viewersRole
anthro_8-0-0,Object,Viewer's personal experience,Object Viewer's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,viewersPersonalExperience
anthro_8-0-0,Object,Viewer's personal response,Object Viewer's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,viewersPersonalResponse
anthro_8-0-0,Object,Viewer's reference,Object Viewer's Contribution Information,"",string,n,y,n,"","","",collectionobject,viewersReference
anthro_8-0-0,Object,Viewer's contribution note,Object Viewer's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,viewersContributionNote
anthro_8-0-0,Object,Reference,Bibliographic Reference Information,Bibliographic Reference Information,string,n,n,y,authority,citation/local; citation/worldcat,"",collectionobject,reference
anthro_8-0-0,Object,Reference note,Bibliographic Reference Information,"",string,n,n,y,"","","",collectionobject,referenceNote
anthro_8-0-0,Object,Field collection location verbatim,Locality Information,"",string,n,n,y,"","","",collectionobject,fieldLocVerbatim
anthro_8-0-0,Object,Field collection place,Locality Information,"",string,n,n,y,authority,place/local,"",collectionobject,fieldLocPlace
anthro_8-0-0,Object,Geographic range of taxon,Locality Information,"",string,n,n,y,"","","",collectionobject,taxonomicRange
