profile,ui_config,display_name,short_identifier,workflow_state,updated,csid,uri,refname,used_by
core,core_9-0-0,Date Era,dateera,project,2021-11-18T02:12:11.749Z,1965eaa7-0fa8-496b-8309,/vocabularies/1965eaa7-0fa8-496b-8309,urn:cspace:core.collectionspace.org:vocabularies:name(dateera)'Date Era',ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; CHRONOLOGY: Chronology Information > chronologies_common.primaryDateRangeStructuredDateGroup > ; CHRONOLOGY: Chronology Information > chronologies_common.primaryDateRangeStructuredDateGroup > ; CHRONOLOGY: Alternative Date Information > chronologies_common.altDateRangeStructuredDateGroup > ; CHRONOLOGY: Alternative Date Information > chronologies_common.altDateRangeStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; COLLECTIONOBJECT: Object Description Information > Content > collectionobjects_common.contentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Content > collectionobjects_common.contentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Textual Inscription > collectionobjects_common.inscriptionContentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Textual Inscription > collectionobjects_common.inscriptionContentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Non-Textual Inscription > collectionobjects_common.inscriptionDescriptionDateGroup > ; COLLECTIONOBJECT: Object Description Information > Non-Textual Inscription > collectionobjects_common.inscriptionDescriptionDateGroup > ; COLLECTIONOBJECT: Object Production Information > collectionobjects_common.objectProductionDateGroup > ; COLLECTIONOBJECT: Object Production Information > collectionobjects_common.objectProductionDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; COLLECTIONOBJECT: Object Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Object Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationStartDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationStartDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationEndDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationEndDateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > 
core,core_9-0-0,Date Qualifier,datequalifier,project,2021-11-18T02:12:11.973Z,a7621d4e-4a86-4223-a03f,/vocabularies/a7621d4e-4a86-4223-a03f,urn:cspace:core.collectionspace.org:vocabularies:name(datequalifier)'Date Qualifier',ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; CHRONOLOGY: Chronology Information > chronologies_common.primaryDateRangeStructuredDateGroup > ; CHRONOLOGY: Chronology Information > chronologies_common.primaryDateRangeStructuredDateGroup > ; CHRONOLOGY: Alternative Date Information > chronologies_common.altDateRangeStructuredDateGroup > ; CHRONOLOGY: Alternative Date Information > chronologies_common.altDateRangeStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; CHRONOLOGY: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; COLLECTIONOBJECT: Object Description Information > Content > collectionobjects_common.contentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Content > collectionobjects_common.contentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Textual Inscription > collectionobjects_common.inscriptionContentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Textual Inscription > collectionobjects_common.inscriptionContentDateGroup > ; COLLECTIONOBJECT: Object Description Information > Non-Textual Inscription > collectionobjects_common.inscriptionDescriptionDateGroup > ; COLLECTIONOBJECT: Object Description Information > Non-Textual Inscription > collectionobjects_common.inscriptionDescriptionDateGroup > ; COLLECTIONOBJECT: Object Production Information > collectionobjects_common.objectProductionDateGroup > ; COLLECTIONOBJECT: Object Production Information > collectionobjects_common.objectProductionDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; COLLECTIONOBJECT: Object Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Object Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationStartDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationStartDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationEndDateGroup > ; EXHIBITION: Exhibition Information > exhibitions_common.galleryRotationEndDateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; PERSON: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPersonStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPeopleStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocOrganizationStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocConceptStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocPlaceStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; PLACE: Associated Authorities > ext.associatedAuthority.assocChronologyStructuredDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > 
core,core_9-0-0,Deforming Processes,deformingprocesses,project,2021-11-18T02:12:49.264Z,e13131bb-61b4-465f-a48a,/vocabularies/e13131bb-61b4-465f-a48a,urn:cspace:core.collectionspace.org:vocabularies:name(deformingprocesses)'Deforming Processes',not used
core,core_9-0-0,Description level,descriptionlevel,project,2023-09-15T02:58:48.888Z,5a37081f-1be5-440d-9a31,/vocabularies/5a37081f-1be5-440d-9a31,urn:cspace:core.collectionspace.org:vocabularies:name(descriptionlevel)'Description level',COLLECTIONOBJECT: Object Identification Information > Description level
core,core_9-0-0,Disposal Method,disposalmethod,project,2021-11-18T02:13:01.148Z,6c99378b-ecb4-4f9c-a0d3,/vocabularies/6c99378b-ecb4-4f9c-a0d3,urn:cspace:core.collectionspace.org:vocabularies:name(disposalmethod)'Disposal Method',OBJECTEXIT: Deaccession and Disposal Information > Disposal method
core,core_9-0-0,Distributed Ledger Type,distributedledgertype,project,2022-12-02T21:31:02.835Z,d35bf951-1770-4b0e-b848,/vocabularies/d35bf951-1770-4b0e-b848,urn:cspace:core.collectionspace.org:vocabularies:name(distributedledgertype)'Distributed Ledger Type',COLLECTIONOBJECT: Object Identification Information > Distributed ledger type
core,core_9-0-0,Domain Type,domaintype,project,2022-12-02T21:31:07.646Z,f0af251f-39fd-46c4-b89f,/vocabularies/f0af251f-39fd-46c4-b89f,urn:cspace:core.collectionspace.org:vocabularies:name(domaintype)'Domain Type',COLLECTIONOBJECT: Technical Specifications: Software/Web > Domain type
core,core_9-0-0,Durability Properties,durabilityproperties,project,2021-11-18T02:12:37.334Z,d2531a8e-f063-4ba1-bbfd,/vocabularies/d2531a8e-f063-4ba1-bbfd,urn:cspace:core.collectionspace.org:vocabularies:name(durabilityproperties)'Durability Properties',not used
core,core_9-0-0,Ecological Certifications,ecologicalcertifications,project,2021-11-18T02:12:48.403Z,ee7fe172-7dde-4715-bf55,/vocabularies/ee7fe172-7dde-4715-bf55,urn:cspace:core.collectionspace.org:vocabularies:name(ecologicalcertifications)'Ecological Certifications',not used
core,core_9-0-0,electricalproperties,electricalproperties,project,2021-11-18T02:12:39.247Z,60b25d91-f03b-49f2-8f67,/vocabularies/60b25d91-f03b-49f2-8f67,urn:cspace:core.collectionspace.org:vocabularies:name(electricalproperties)'electricalproperties',not used
core,core_9-0-0,Energy Units,energyunits,project,2021-11-18T02:12:48.173Z,3dec6497-9fa2-4b14-b265,/vocabularies/3dec6497-9fa2-4b14-b265,urn:cspace:core.collectionspace.org:vocabularies:name(energyunits)'Energy Units',not used
core,core_9-0-0,Entry Method,entrymethod,project,2021-11-18T02:12:10.481Z,a7d61eb1-70d9-449b-a9cb,/vocabularies/a7d61eb1-70d9-449b-a9cb,urn:cspace:core.collectionspace.org:vocabularies:name(entrymethod)'Entry Method',INTAKE: Object Entry Information > Entry method
core,core_9-0-0,Examination Phase,examinationphase,project,2021-11-18T02:12:22.342Z,91a96726-a377-428f-a1f5,/vocabularies/91a96726-a377-428f-a1f5,urn:cspace:core.collectionspace.org:vocabularies:name(examinationphase)'Examination Phase',CONSERVATION: Conservation Treatment Information > Examination phase of treatment
core,core_9-0-0,Exhibition Person Role,exhibitionpersonrole,project,2021-11-18T02:12:18.470Z,92467d25-6a35-49a3-a2d8,/vocabularies/92467d25-6a35-49a3-a2d8,urn:cspace:core.collectionspace.org:vocabularies:name(exhibitionpersonrole)'Exhibition Person Role',EXHIBITION: Exhibition Information > Working group member role
core,core_9-0-0,Exhibition Reference Type,exhibitionreferencetype,project,2021-11-18T02:12:19.669Z,348a8fb8-1c43-4fdc-bdcb,/vocabularies/348a8fb8-1c43-4fdc-bdcb,urn:cspace:core.collectionspace.org:vocabularies:name(exhibitionreferencetype)'Exhibition Reference Type',EXHIBITION: Exhibition Information > Bibliographic reference type
core,core_9-0-0,Exhibition Status,exhibitionstatus,project,2021-11-18T02:12:20.275Z,ae8aacb3-e715-4c71-96fa,/vocabularies/ae8aacb3-e715-4c71-96fa,urn:cspace:core.collectionspace.org:vocabularies:name(exhibitionstatus)'Exhibition Status',EXHIBITION: Exhibition Planning Information > Exhibition status
core,core_9-0-0,Exhibition Type,exhibitiontype,project,2021-11-18T02:12:18.177Z,5664c4ed-5b77-42ac-91be,/vocabularies/5664c4ed-5b77-42ac-91be,urn:cspace:core.collectionspace.org:vocabularies:name(exhibitiontype)'Exhibition Type',EXHIBITION: Exhibition Information > Type
core,core_9-0-0,File Codecs,filecodecs,project,2022-12-02T21:31:09.203Z,ff60b515-c60a-4b7e-b882,/vocabularies/ff60b515-c60a-4b7e-b882,urn:cspace:core.collectionspace.org:vocabularies:name(filecodecs)'File Codecs',COLLECTIONOBJECT: Technical Specifications: Audio/Video/Still > File codec name
