fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
materials_8_3 organization ns2:organizations_common termName,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termName,Organization Information,"",Term name,orgTermGroupList > orgTermGroup,termName,string,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common termQualifier,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termQualifier,Organization Information,"",Term qualifier,orgTermGroupList > orgTermGroup,termQualifier,string,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common termStatus,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termStatus,Organization Information,"",Term status,orgTermGroupList > orgTermGroup,termStatus,string,n,n,y,option list,orgTermStatuses,"accepted, provisional, rejected, under review"
materials_8_3 organization ns2:organizations_common termType,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termType,Organization Information,"",Term type,orgTermGroupList > orgTermGroup,termType,string,n,n,y,option list,orgTermTypes,"alternate descriptor, descriptor, used for term"
materials_8_3 organization ns2:organizations_common termFlag,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termFlag,Organization Information,"",Term flag,orgTermGroupList > orgTermGroup,termFlag,string,n,n,y,vocabulary,orgtermflag,""
materials_8_3 organization ns2:organizations_common termLanguage,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termLanguage,Organization Information,"",Term language,orgTermGroupList > orgTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
materials_8_3 organization ns2:organizations_common termPrefForLang,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termPrefForLang,Organization Information,"",Term preferred for lang,orgTermGroupList > orgTermGroup,termPrefForLang,boolean,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common mainBodyName,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.mainBodyName,Organization Information,"",Term main body name,orgTermGroupList > orgTermGroup,mainBodyName,string,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common additionsToName,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.additionsToName,Organization Information,"",Term name addition,orgTermGroupList > orgTermGroup,additionsToName,string,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common termSource,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSource,Organization Information,"",Term source name,orgTermGroupList > orgTermGroup,termSource,string,n,n,y,authority,citation/local,""
materials_8_3 organization ns2:organizations_common termSourceDetail,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceDetail,Organization Information,"",Term source detail,orgTermGroupList > orgTermGroup,termSourceDetail,string,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common termSourceID,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceID,Organization Information,"",Term source ID,orgTermGroupList > orgTermGroup,termSourceID,string,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common termSourceNote,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceNote,Organization Information,"",Term source note,orgTermGroupList > orgTermGroup,termSourceNote,string,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common organizationRecordType,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.organizationRecordType,Organization Information,"",Organization type,organizationRecordTypes,organizationRecordType,string,n,y,n,vocabulary,organizationtype,""
materials_8_3 organization ns2:organizations_common foundingDateGroup,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.foundingDateGroup,Organization Information,"",Foundation date,"",foundingDateGroup,structured date group,n,n,n/a,"","",""
materials_8_3 organization ns2:organizations_common foundingPlace,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.foundingPlace,Organization Information,"",Foundation place,"",foundingPlace,string,n,n,n/a,"","",""
materials_8_3 organization ns2:organizations_common dissolutionDateGroup,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.dissolutionDateGroup,Organization Information,"",Dissolution date,"",dissolutionDateGroup,structured date group,n,n,n/a,"","",""
materials_8_3 organization ns2:organizations_common nameNote,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.nameNote,Organization Information,"",Name note,"",nameNote,string,n,n,n/a,"","",""
materials_8_3 organization ns2:organizations_common group,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.group,Organization Information,"",Group,groups,group,string,n,y,n,"","",""
materials_8_3 organization ns2:organizations_common function,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.function,Organization Information,"",Function,functions,function,string,n,y,n,"","",""
materials_8_3 organization ns2:organizations_common historyNote,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.historyNote,Organization Information,"",History,historyNotes,historyNote,string,n,y,n,"","",""
materials_8_3 organization ns2:organizations_common contactName,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactName,Organization Information,"",Contact name,contactGroupList > contactGroup,contactName,string,n,n,y,authority,person/local,""
materials_8_3 organization ns2:organizations_common contactRole,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactRole,Organization Information,"",Contact role,contactGroupList > contactGroup,contactRole,string,n,n,y,vocabulary,contactrole,""
materials_8_3 organization ns2:organizations_common contactDateGroup,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactDateGroup,Organization Information,"",Contact date,contactGroupList > contactGroup,contactDateGroup,structured date group,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common contactEndDateGroup,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactEndDateGroup,Organization Information,"",Contact end date,contactGroupList > contactGroup,contactEndDateGroup,structured date group,n,n,y,"","",""
materials_8_3 organization ns2:organizations_common contactStatus,materials_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactStatus,Organization Information,"",Contact status,contactGroupList > contactGroup,contactStatus,string,n,n,y,vocabulary,contactstatus,""
materials_8_3 organization ns2:contacts_common email,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,"",Address,emailGroupList > emailGroup,email,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common emailType,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,"",Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list,emailTypes,"business, other, personal"
materials_8_3 organization ns2:contacts_common telephoneNumber,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,"",Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common telephoneNumberType,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,"",Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list,telephoneNumberTypes,"business, home, mobile, other"
materials_8_3 organization ns2:contacts_common faxNumber,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,"",Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common faxNumberType,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,"",Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list,faxNumberTypes,"business, home, other"
materials_8_3 organization ns2:contacts_common webAddress,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,"",URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common webAddressType,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,"",Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list,webAddressTypes,"business, other, personal"
materials_8_3 organization ns2:contacts_common addressPlace1,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,"",Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common addressPlace2,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,"",Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common addressMunicipality,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,"",Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common addressStateOrProvince,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,"",State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common addressPostCode,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,"",Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"","",""
materials_8_3 organization ns2:contacts_common addressCountry,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,"",Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list,addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
materials_8_3 organization ns2:contacts_common addressType,materials_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,"",Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list,addressTypes,"business, home, other"
materials_8_3 person ns2:persons_common termDisplayName,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termDisplayName,Person Information,"",Term display name,personTermGroupList > personTermGroup,termDisplayName,string,y,n,y,"","",""
materials_8_3 person ns2:persons_common termName,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termName,Person Information,"",Term name,personTermGroupList > personTermGroup,termName,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common termQualifier,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termQualifier,Person Information,"",Term qualifier,personTermGroupList > personTermGroup,termQualifier,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common termStatus,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termStatus,Person Information,"",Term status,personTermGroupList > personTermGroup,termStatus,string,n,n,y,option list,personTermStatuses,"accepted, provisional, rejected, under review"
materials_8_3 person ns2:persons_common termType,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termType,Person Information,"",Term type,personTermGroupList > personTermGroup,termType,string,n,n,y,vocabulary,persontermtype,""
materials_8_3 person ns2:persons_common termSource,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSource,Person Information,"",Term source name,personTermGroupList > personTermGroup,termSource,string,n,n,y,authority,citation/local; citation/shared,""
materials_8_3 person ns2:persons_common termSourceDetail,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceDetail,Person Information,"",Term source detail,personTermGroupList > personTermGroup,termSourceDetail,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common termSourceID,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceID,Person Information,"",Term source ID,personTermGroupList > personTermGroup,termSourceID,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common termSourceNote,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceNote,Person Information,"",Term source note,personTermGroupList > personTermGroup,termSourceNote,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common salutation,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.salutation,Person Information,"",Term salutation,personTermGroupList > personTermGroup,salutation,string,n,n,y,option list,salutations,"dear, hello, to"
materials_8_3 person ns2:persons_common title,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.title,Person Information,"",Term title,personTermGroupList > personTermGroup,title,string,n,n,y,option list,personTitles,"Admiral, Baron, Baroness, Captain, Commander, Commodore, Count, Countess, Dame, Dr, General, Governor, Honorable, Judge, King, Lady, Lord, Miss, Mr, Mrs, Ms, Prince, Princess, Professor, Queen, Reverend, Saint, Sir"
materials_8_3 person ns2:persons_common foreName,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.foreName,Person Information,"",Term forename,personTermGroupList > personTermGroup,foreName,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common middleName,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.middleName,Person Information,"",Term middle name,personTermGroupList > personTermGroup,middleName,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common surName,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.surName,Person Information,"",Term surname,personTermGroupList > personTermGroup,surName,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common nameAdditions,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nameAdditions,Person Information,"",Term name addition,personTermGroupList > personTermGroup,nameAdditions,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common initials,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.initials,Person Information,"",Term initials,personTermGroupList > personTermGroup,initials,string,n,n,y,"","",""
materials_8_3 person ns2:persons_common occupation,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.occupation,Person Information,"",Occupation,occupations,occupation,string,n,y,n,"","",""
materials_8_3 person ns2:persons_common group,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.group,Person Information,"",Group,groups,group,string,n,y,n,"","",""
materials_8_3 person ns2:persons_common nameNote,materials_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nameNote,Person Information,"",Name note,"",nameNote,string,n,n,n/a,"","",""
materials_8_3 person ns2:contacts_common email,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,"",Address,emailGroupList > emailGroup,email,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common emailType,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,"",Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list,emailTypes,"business, other, personal"
materials_8_3 person ns2:contacts_common telephoneNumber,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,"",Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common telephoneNumberType,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,"",Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list,telephoneNumberTypes,"business, home, mobile, other"
materials_8_3 person ns2:contacts_common faxNumber,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,"",Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common faxNumberType,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,"",Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list,faxNumberTypes,"business, home, other"
materials_8_3 person ns2:contacts_common webAddress,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,"",URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common webAddressType,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,"",Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list,webAddressTypes,"business, other, personal"
materials_8_3 person ns2:contacts_common addressPlace1,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,"",Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common addressPlace2,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,"",Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common addressMunicipality,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,"",Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common addressStateOrProvince,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,"",State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common addressPostCode,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,"",Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"","",""
materials_8_3 person ns2:contacts_common addressCountry,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,"",Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list,addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
materials_8_3 person ns2:contacts_common addressType,materials_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,"",Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list,addressTypes,"business, home, other"
materials_8_3 place ns2:places_common termDisplayName,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termDisplayName,Place Information,"",Term display name,placeTermGroupList > placeTermGroup,termDisplayName,string,y,n,y,"","",""
materials_8_3 place ns2:places_common termName,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termName,Place Information,"",Term name,placeTermGroupList > placeTermGroup,termName,string,n,n,y,"","",""
materials_8_3 place ns2:places_common termQualifier,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termQualifier,Place Information,"",Term qualifier,placeTermGroupList > placeTermGroup,termQualifier,string,n,n,y,"","",""
materials_8_3 place ns2:places_common termStatus,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termStatus,Place Information,"",Term status,placeTermGroupList > placeTermGroup,termStatus,string,n,n,y,option list,placeTermStatuses,"accepted, provisional, rejected, under review"
materials_8_3 place ns2:places_common termType,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termType,Place Information,"",Term type,placeTermGroupList > placeTermGroup,termType,string,n,n,y,option list,placeTermTypes,"common, descriptive, local, native, non-native, spelling-variant, technical-scientific"
materials_8_3 place ns2:places_common termFlag,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termFlag,Place Information,"",Term flag,placeTermGroupList > placeTermGroup,termFlag,string,n,n,y,vocabulary,placetermflag,""
materials_8_3 place ns2:places_common historicalStatus,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.historicalStatus,Place Information,"",Term historical status,placeTermGroupList > placeTermGroup,historicalStatus,string,n,n,y,option list,placeHistoricalStatuses,"both, current, historical"
materials_8_3 place ns2:places_common termLanguage,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termLanguage,Place Information,"",Term language,placeTermGroupList > placeTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
materials_8_3 place ns2:places_common termPrefForLang,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termPrefForLang,Place Information,"",Term preferred for lang,placeTermGroupList > placeTermGroup,termPrefForLang,boolean,n,n,y,"","",""
materials_8_3 place ns2:places_common nameAbbrev,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.nameAbbrev,Place Information,"",Term abbreviation,placeTermGroupList > placeTermGroup,nameAbbrev,string,n,n,y,"","",""
materials_8_3 place ns2:places_common nameNote,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.nameNote,Place Information,"",Term note,placeTermGroupList > placeTermGroup,nameNote,string,n,n,y,"","",""
materials_8_3 place ns2:places_common nameDateGroup,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.nameDateGroup,Place Information,"",Term date,placeTermGroupList > placeTermGroup,nameDateGroup,structured date group,n,n,y,"","",""
materials_8_3 place ns2:places_common termSource,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termSource,Place Information,"",Term source name,placeTermGroupList > placeTermGroup,termSource,string,n,n,y,authority,citation/local; citation/shared,""
materials_8_3 place ns2:places_common termSourceDetail,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termSourceDetail,Place Information,"",Term source detail,placeTermGroupList > placeTermGroup,termSourceDetail,string,n,n,y,"","",""
materials_8_3 place ns2:places_common termSourceID,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termSourceID,Place Information,"",Term source ID,placeTermGroupList > placeTermGroup,termSourceID,string,n,n,y,"","",""
materials_8_3 place ns2:places_common termSourceNote,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.termSourceNote,Place Information,"",Term source note,placeTermGroupList > placeTermGroup,termSourceNote,string,n,n,y,"","",""
materials_8_3 place ns2:places_common placeType,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.placeType,Place Information,"",Place type,"",placeType,string,n,n,n/a,option list,placeTypes,"autonomous-region, borough, city, collection-site, continent, country, country-code, county, dependent-state, deserted-settlement, district-national, general-region, governorate, inhabited-place, island, island-group, localilty, metropolitan-area, municipality, nation, national-division, neighborhood, occupied-territory, prefecture, province, region, state, state-province, territory, township, union-territory, unitary-authority, urban-prefecture, water-body"
materials_8_3 place ns2:places_common placeSource,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.placeSource,Place Information,"",Place source,"",placeSource,string,n,n,n/a,"","",""
materials_8_3 place ns2:places_common owner,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.owner,Place Information,"",Owner,placeOwnerGroupList > placeOwnerGroup,owner,string,n,n,y,authority,person/local; person/shared; organization/local; organization/shared,""
materials_8_3 place ns2:places_common ownershipDateGroup,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.ownershipDateGroup,Place Information,"",Ownership date,placeOwnerGroupList > placeOwnerGroup,ownershipDateGroup,structured date group,n,n,y,"","",""
materials_8_3 place ns2:places_common ownershipNote,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.ownershipNote,Place Information,"",Ownership note,placeOwnerGroupList > placeOwnerGroup,ownershipNote,string,n,n,y,"","",""
materials_8_3 place ns2:places_common placeNote,materials_8_3,place,ns2:places_common,ns2:places_common,places_common.placeNote,Place Information,"",Place note,"",placeNote,string,n,n,n/a,"","",""
materials_8_3 place ext.address addressPlace1,materials_8_3,place,ns2:places_common,ext.address,ext.address.addressPlace1,Place Information,"",Address line 1,addrGroupList > addrGroup,addressPlace1,string,n,n,y,"","",""
materials_8_3 place ext.address addressPlace2,materials_8_3,place,ns2:places_common,ext.address,ext.address.addressPlace2,Place Information,"",Address line 2,addrGroupList > addrGroup,addressPlace2,string,n,n,y,"","",""
materials_8_3 place ext.address addressMunicipality,materials_8_3,place,ns2:places_common,ext.address,ext.address.addressMunicipality,Place Information,"",Address municipality,addrGroupList > addrGroup,addressMunicipality,string,n,n,y,"","",""
materials_8_3 place ext.address addressStateOrProvince,materials_8_3,place,ns2:places_common,ext.address,ext.address.addressStateOrProvince,Place Information,"",Address state/province,addrGroupList > addrGroup,addressStateOrProvince,string,n,n,y,"","",""
materials_8_3 place ext.address addressPostCode,materials_8_3,place,ns2:places_common,ext.address,ext.address.addressPostCode,Place Information,"",Address postal code,addrGroupList > addrGroup,addressPostCode,string,n,n,y,"","",""
