profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
lhmc_7-0-0,Object,Technical attribute measurement unit,Object Description Information,Technical attribute,string,n,n,y,option list: technicalAttributeMeasurementUnits,rpm,collectionobject,technicalAttributeMeasurementUnit
lhmc_7-0-0,Object,Measured part,Object Description Information,Dimensions,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed",collectionobject,measuredPart
lhmc_7-0-0,Object,Dimension summary,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,dimensionSummary
lhmc_7-0-0,Object,Measurement dimension,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width",collectionobject,dimension
lhmc_7-0-0,Object,Measured by,Object Description Information,Dimensions > Measurement,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,measuredBy
lhmc_7-0-0,Object,Measurement method,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station",collectionobject,measurementMethod
lhmc_7-0-0,Object,Measurement value,Object Description Information,Dimensions > Measurement,float,n,n,y,"","",collectionobject,value
lhmc_7-0-0,Object,Measurement unit,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons",collectionobject,measurementUnit
lhmc_7-0-0,Object,Measurement qualifier,Object Description Information,Dimensions > Measurement,string,n,n,y,"","",collectionobject,valueQualifier
lhmc_7-0-0,Object,Measurement date,Object Description Information,Dimensions > Measurement,date,n,n,y,"","",collectionobject,valueDate
lhmc_7-0-0,Object,Dimension note,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,measuredPartNote
lhmc_7-0-0,Object,Content description/summary/scope,Object Description Information,Content,string,n,n,n/a,"","",collectionobject,contentDescription
lhmc_7-0-0,Object,Content language,Object Description Information,Content,string,n,y,n,vocabulary: languages,"",collectionobject,contentLanguage
lhmc_7-0-0,Object,Content activity,Object Description Information,Content,string,n,y,n,"","",collectionobject,contentActivity
lhmc_7-0-0,Object,Content concept,Object Description Information,Content,string,n,y,n,authority: concept/associated; authority: concept/material,"",collectionobject,contentConcept
lhmc_7-0-0,Object,Content date,Object Description Information,Content,structured date group,n,n,n/a,"","",collectionobject,contentDateGroup
lhmc_7-0-0,Object,Content position,Object Description Information,Content,string,n,y,n,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,contentPosition
lhmc_7-0-0,Object,Content object name,Object Description Information,Content > Content object,string,n,n,y,"","",collectionobject,contentObject
lhmc_7-0-0,Object,Content object type,Object Description Information,Content > Content object,string,n,n,y,option list: contentObjectTypes,"food, furniture",collectionobject,contentObjectType
lhmc_7-0-0,Object,Content people,Object Description Information,Content,string,n,y,n,"","",collectionobject,contentPeople
lhmc_7-0-0,Object,Content person,Object Description Information,Content,string,n,y,n,authority: person/local; authority: person/ulan,"",collectionobject,contentPerson
